trial,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1.0,0.282878667,0.000268166,0.000241125,0.002946875,0.000259459,0.000311875,0.000306625,0.000311167,0.000324417,0.000325917,0.000329875,0.000346958,0.00037025,0.000363083,0.000399125,0.000374833,0.000401083,0.000416584,0.000424875,0.000398334
2.0,0.000298666,0.000233334,0.004451709,0.00026225,0.000272708,0.000293583,0.000308333,0.002261375,0.002112667,0.002153583,0.002333584,0.002847625,0.00205625,0.002951791,0.003671625,0.004454875,0.003384208,0.0040845,0.002844833,0.003089917
3.0,0.000285583,0.000234667,0.00245975,0.008292125,0.00029775,0.000306084,0.000313667,0.000322792,0.000315334,0.000332709,0.000341666,0.000349709,0.000349875,0.000369166,0.000369833,0.000407875,0.000401125,0.000433625,0.000433833,0.0003995
4.0,0.000263167,0.001627583,0.001159667,0.000653417,0.0006485,0.001037709,0.001020583,0.00113975,0.001139708,0.00118475,0.001233833,0.001335875,0.0027775,0.00271425,0.003012,0.002650333,0.0085815,0.004634916,0.004910833,0.004334375
5.0,0.000280542,0.000232333,0.001036417,0.010779375,0.006915708,0.000323,0.00032575,0.000301584,0.000334958,0.000351916,0.000348833,0.000358,0.0003625,0.000389792,0.000392417,0.000387209,0.000382458,0.00041275,0.000410167,0.000464792
6.0,0.00028575,0.000236584,0.015829541,0.002030292,0.002814875,0.001609584,0.00026975,0.000444959,0.000855333,0.013788667,0.016045042,0.009042875,0.0003625,0.000352833,0.000375083,0.000393375,0.000405625,0.000420583,0.000422167,0.000433208
7.0,0.0002675,0.000267292,0.000245416,0.000224958,0.000230333,0.000229,0.00023425,0.000240458,0.0002485,0.000267459,0.004106291,0.008062708,0.005696125,0.009042125,0.007399375,0.015296333,0.008810833,0.016169291,0.0151835,0.009937416
8.0,0.000268292,0.000232542,0.000240833,0.000291125,0.000271667,0.000329958,0.000295958,0.000301291,0.000607333,0.002788125,0.004245708,0.002985708,0.007998333,0.003402,0.004231916,0.003258459,0.004786292,0.004733916,0.003584208,0.005326667
9.0,0.000283375,0.000282166,0.003657833,0.000294,0.000303958,0.000303708,0.000303625,0.000292417,0.000311125,0.000356542,0.00035175,0.000332,0.000354917,0.0003665,0.00038875,0.000395458,0.000410958,0.00042125,0.000419083,0.0004515
10.0,0.00026025,0.000239542,0.000229,0.000241084,0.000250084,0.003793625,0.015810583,0.058622958,0.0003265,0.000325541,0.000373292,0.000350666,0.000349417,0.000372167,0.000380083,0.000392125,0.000397125,0.00040125,0.000437917,0.0004295
11.0,0.000265417,0.000237875,0.0002265,0.000238875,0.000260209,0.000320416,0.000317,0.000305542,0.00052225,0.000742917,0.000418583,0.00047575,0.000689458,0.00080725,0.000471,0.000699875,0.002251208,0.000418334,0.0004305,0.000423084
12.0,0.000263666,0.0002405,0.001561083,0.000568375,0.000259709,0.000319792,0.000293375,0.000503125,0.000323208,0.000315459,0.000352958,0.000340917,0.000361916,0.000377458,0.000799125,0.000659792,0.000498333,0.000430375,0.000635208,0.000673375
13.0,0.000283666,0.006559291,0.191490917,0.030280542,0.068457917,0.008076125,0.006002125,0.005484292,0.011215542,0.005425209,0.006258958,0.005348541,0.010308833,0.0048065,0.006636166,0.006559833,0.010445666,0.014515416,0.010618375,0.008904791
14.0,0.000302166,0.000236916,0.000226208,0.003431334,0.001263042,0.000323166,0.000325583,0.000287917,0.000301125,0.000332167,0.000359833,0.000353791,0.000342458,0.000378,0.000374458,0.000406334,0.000397708,0.000439834,0.000444583,0.00040375
15.0,0.000272709,0.000237416,0.000232834,0.000245709,0.000251959,0.003982042,0.026257084,0.000309041,0.000301833,0.000331083,0.000363917,0.000358166,0.000392666,0.000371417,0.000381542,0.000400084,0.000391417,0.005359,0.0098,0.000408666
16.0,0.000269834,0.000236833,0.00022575,0.00665525,0.001070542,0.001029792,0.000867583,0.001113125,0.001438334,0.001156958,0.001180125,0.006040792,0.001158042,0.00121,0.001738333,0.001797375,0.001785667,0.001345792,0.001403208,0.001428916
17.0,0.000290792,0.000239042,0.007567416,0.00189875,0.000284291,0.000318292,0.0003485,0.000303541,0.000325834,0.000346334,0.000353292,0.000350042,0.000368334,0.000362,0.000438166,0.000380125,0.000394208,0.000395416,0.000389875,0.000425041
18.0,0.003779708,0.000226542,0.000285125,0.000233791,0.000263375,0.0003055,0.00031025,0.000303708,0.000335041,0.00035025,0.000319625,0.000348583,0.000344708,0.000394791,0.000369834,0.000368708,0.000399209,0.000387333,0.000456083,0.000397333
19.0,0.000296917,0.000240667,0.005094166,0.00191125,0.000295458,0.00029975,0.000302709,0.000314125,0.000321666,0.00031625,0.000343208,0.0003565,0.000365417,0.000376583,0.000499167,0.0004285,0.000413458,0.000414333,0.000430375,0.0004185
20.0,0.000277833,0.000227708,0.0002425,0.000232209,0.000501584,0.000289167,0.000328208,0.000359792,0.003576708,0.023129917,0.000341,0.000347708,0.000357167,0.000360625,0.000397625,0.000382417,0.000430041,0.000389958,0.000421875,0.000427208
21.0,0.000345167,0.000240167,0.009023459,0.003476584,0.006977834,0.024248584,0.029299833,0.000325166,0.000320542,0.000355084,0.000573,0.000358292,0.000510416,0.000606208,0.000428125,0.000391167,0.000414542,0.000393792,0.000405959,0.000434709
22.0,0.000306917,0.00040475,0.038491583,0.000232625,0.000304542,0.000312708,0.000325875,0.000311458,0.000290208,0.000310875,0.00035025,0.000325083,0.00033625,0.000328292,0.000362709,0.000386292,0.000398334,0.000442916,0.000460875,0.000411334
23.0,0.000273,0.000317417,0.001326667,0.001189542,0.001027333,0.001576125,0.001756875,0.002349708,0.002534125,0.001839,0.002180625,0.001999709,0.00102025,0.002047875,0.001014291,0.000992167,0.001064667,0.0010475,0.001116709,0.001184042
24.0,0.000301416,0.000246958,0.00041175,0.002498333,0.003797083,0.008832875,0.008106125,0.002212167,0.002003375,0.003326875,0.002402833,0.0081245,0.008282292,0.003020125,0.005767583,0.003598875,0.005900459,0.006556417,0.006239041,0.00495325
25.0,0.000301333,0.000307459,0.000225875,0.000229875,0.000292333,0.000323708,0.001780833,0.004937125,0.002864917,0.0031095,0.002409333,0.006007625,0.006468083,0.005640125,0.006394375,0.005123,0.010345166,0.005850167,0.005835125,0.003771583
26.0,0.000276375,0.000222334,0.000256542,0.00024675,0.000310291,0.000676042,0.000380042,0.000863875,0.000425542,0.000584083,0.000774584,0.000712917,0.000560458,0.000433125,0.000687625,0.001141041,0.001067375,0.001330709,0.00088825,0.000578875
27.0,0.000267292,0.001360167,0.001468083,0.005580042,0.00293325,0.004842666,0.00353325,0.004441167,0.004441958,0.007719375,0.013001791,0.004754084,0.009929458,0.009642583,0.004363416,0.00773725,0.005663916,0.006617417,0.047704833,0.069179958
28.0,0.003668917,0.055841583,0.00190425,0.000234833,0.007760083,0.000321459,0.059913583,0.000296792,0.000316042,0.000331458,0.000330042,0.000370167,0.000348459,0.000388625,0.000389833,0.000369916,0.000386208,0.000388125,0.00044475,0.00042825
29.0,0.000271458,0.000254792,0.001578125,0.010241084,0.000293709,0.000302917,0.000370666,0.00031675,0.000318917,0.000371666,0.000367917,0.000345334,0.000354458,0.000390875,0.000389208,0.000397916,0.000405125,0.000455292,0.000441083,0.000428375
30.0,0.000274583,0.000253083,0.000224292,0.000216041,0.000221125,0.00022525,0.000235417,0.000243583,0.0002815,0.000453,0.006386125,0.007740542,0.017771542,0.009415917,0.010328792,0.016736375,0.003613625,0.003759708,0.011619833,0.006513709
31.0,0.000312209,0.000238583,0.010816625,0.015785083,0.00033125,0.000314667,0.000343125,0.000381458,0.000324042,0.000349,0.000333083,0.000355709,0.000374916,0.000381625,0.000398792,0.000391167,0.000390375,0.000437917,0.000411709,0.000410916
32.0,0.000265292,0.000237334,0.002514542,0.000308375,0.000297333,0.000311875,0.000303167,0.000301833,0.000369208,0.000328042,0.0003625,0.000363458,0.000349083,0.000365042,0.000362666,0.000378084,0.000424417,0.000419916,0.000402667,0.000457416
33.0,0.000275792,0.000425917,0.000223792,0.0002305,0.000303459,0.000273125,0.000295792,0.000297375,0.000305625,0.000341791,0.000339958,0.000350875,0.000365417,0.000352292,0.000370583,0.000376042,0.000400916,0.00082925,0.000604666,0.000715583
34.0,0.000280834,0.000221083,0.000287334,0.000246792,0.000249291,0.000253542,0.000262375,0.000318667,0.000275583,0.000273042,0.000281708,0.000299958,0.000405958,0.00033,0.000330583,0.00536375,0.000364208,0.000395416,0.0004075,0.00041375
35.0,0.00026025,0.000220625,0.000244084,0.000436917,0.001983792,0.001629875,0.002006125,0.001670792,0.002032375,0.001130167,0.001122666,0.001215042,0.001195333,0.00124775,0.001251417,0.001308917,0.00586175,0.001321916,0.00134975,0.001455958
36.0,0.000286042,0.000230125,0.004168792,0.000295209,0.000299791,0.000314083,0.0003055,0.000323917,0.000315666,0.000339792,0.000333416,0.000351917,0.000351917,0.000360709,0.000383375,0.000367541,0.000402542,0.000399291,0.00041675,0.000430667
37.0,0.000268625,0.000217,0.000244291,0.000291625,0.000289916,0.000617667,0.00060175,0.003290375,0.002545125,0.002411792,0.002505833,0.015361,0.178390792,0.13278,0.021162,0.012374708,0.010332792,0.009997,0.009178333,0.009493166
38.0,0.000272041,0.003002167,0.037015833,0.000272792,0.000288666,0.000287083,0.000298125,0.000296,0.000328833,0.000321125,0.000353875,0.000367709,0.000365458,0.000356042,0.000358458,0.000377,0.000402041,0.00039525,0.000395458,0.000421834
39.0,0.000274542,0.000291583,0.00025125,0.000238333,0.0003,0.000263792,0.00031125,0.00029175,0.000324084,0.000321416,0.000338083,0.000332459,0.000363667,0.000374458,0.000370083,0.000390958,0.0004295,0.000411792,0.000400792,0.000393917
40.0,0.0002905,0.0002275,0.000232667,0.000231042,0.002166,0.003402334,0.0242965,0.000292583,0.000321875,0.000321083,0.000330167,0.000418583,0.000346917,0.000376,0.00034725,0.000373791,0.00039075,0.000401042,0.000405583,0.000407417
41.0,0.000272334,0.000232833,0.006382083,0.000310209,0.000305833,0.000302917,0.000316667,0.000291583,0.00030875,0.000319667,0.000346875,0.000334583,0.000377292,0.000363291,0.000381542,0.000382292,0.000400708,0.000410334,0.000411625,0.000400209
42.0,0.000270334,0.000249,0.000220834,0.000284459,0.000249416,0.000297333,0.0002815,0.000293167,0.000308084,0.000336958,0.00059825,0.003290667,0.002811583,0.003949625,0.003378875,0.003643166,0.00311,0.003214375,0.007867916,0.003847167
43.0,0.000300834,0.000242291,0.000404042,0.003826375,0.003398667,0.003755791,0.003878916,0.01093275,0.00603025,0.029246292,0.041522,0.197443125,0.012614959,0.014792208,0.010551625,0.015651584,0.013142667,0.00757575,0.00769925,0.008733833
44.0,0.000274166,0.000241291,0.000229375,0.000551542,0.000361083,0.00110675,0.102283458,0.06252325,0.003802084,0.016859375,0.0221165,0.022905333,0.019324125,0.024384375,0.024157792,0.026367666,0.025416917,0.019093792,0.025412916,0.024403291
45.0,0.000285125,0.000248334,0.0002295,0.000237667,0.000289291,0.000268291,0.000329083,0.00032775,0.000324292,0.000324708,0.000335,0.000339958,0.000363208,0.003823833,0.002831958,0.007036709,0.003490083,0.002785792,0.003050416,0.002597709
46.0,0.00027475,0.000216792,0.002868,0.004958166,0.000269334,0.000302167,0.000302625,0.000357417,0.000315666,0.000339833,0.000339708,0.000356875,0.000355333,0.000373917,0.000364959,0.000421292,0.000390125,0.000409958,0.000395916,0.000437583
47.0,0.000269375,0.000218875,0.001368459,0.001722375,0.001506125,0.003304833,0.00148675,0.002747708,0.003140458,0.004287583,0.003776583,0.00533225,0.559702792,0.045673167,0.010290541,0.010656292,0.010171291,0.008557584,0.008077625,0.013165833
48.0,0.000306167,0.000237458,0.00022425,0.0004295,0.000608708,0.000701708,0.000869584,0.000729875,0.000812541,0.000875958,0.000903292,0.000913708,0.001056958,0.001266917,0.000832791,0.00084575,0.000884,0.000895541,0.000870042,0.000899542
49.0,0.000266083,0.000237,0.002417458,0.002488084,0.0003105,0.000314584,0.000307291,0.000314916,0.000342625,0.000335417,0.0003245,0.000356334,0.000357,0.000380334,0.000358458,0.000371375,0.000375667,0.000396125,0.000418959,0.000414084
50.0,0.000251959,0.000243292,0.003776875,0.000302792,0.000296625,0.000309667,0.000333292,0.0002975,0.000300041,0.000329416,0.00037675,0.000334791,0.000350291,0.000370459,0.000355834,0.000383125,0.000397,0.000387375,0.000448,0.000433333
