trial_number,budget_1,budget_2,budget_3,budget_4,budget_5,budget_6,budget_7,budget_8,budget_9,budget_10,budget_11,budget_12,budget_13,budget_14,budget_15,budget_16
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049675539344644824,0.049675539344644824,0.049675539344644824
2.0,0.0,0.0,0.0,0.0,0.07097630093579704,0.08766429450317967,0.08766429450317967,0.12714745063993302,0.12714745063993302,0.12714745063993302,0.12714745063993302,0.12714745063993302,0.12714745063993302,0.12714745063993302,0.12714745063993302,0.12714745063993302
3.0,0.0,0.0,0.0,0.6543845037844215,0.6543845037844215,0.6543845037844215,0.6543845037844215,0.6543845037844215,0.6543845037844215,0.6543845037844215,0.6543845037844215,0.6543845037844215,0.6543845037844215,0.6543845037844215,0.6543845037844215,0.6543845037844215
4.0,0.0,0.16633990402283647,0.4932828306881326,0.4932828306881326,0.4932828306881326,0.4932828306881326,0.4932828306881326,0.4932828306881326,0.4952351426898369,0.4952351426898369,0.6497078502954226,0.6497078502954226,0.6497078502954226,0.6497078502954226,0.6497078502954226,0.6497078502954226
5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,0.0,0.8973696361658404,0.8973696361658404,0.8973696361658404,0.8973696361658404,0.8973696361658404,0.8973696361658404,0.8985486033374456,0.9053112116396048,0.9053112116396048,0.9954339261796906,0.9978377640477212,0.9978377640477212,0.9978377640477212,0.9978377640477212,0.9997729317725713
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,0.0,0.9856929684902447,0.9856929684902447,0.9856929684902447,0.9856929684902447,0.9856929684902447,0.9856929684902447,0.9856929684902447,0.9856929684902447,0.9856929684902447,0.986186468004188,0.986186468004188,0.986186468004188,0.986186468004188,0.986186468004188,0.986186468004188
9.0,0.0,0.0,0.0,0.1183536080983696,0.30795118500706176,0.30795118500706176,0.30795118500706176,0.30795118500706176,0.30795118500706176,0.30795118500706176,0.30795118500706176,0.30795118500706176,0.30795118500706176,0.30795118500706176,0.30795118500706176,0.30795118500706176
10.0,0.0,0.0,0.0,0.1921262195922489,0.2928585118725235,0.2928585118725235,0.2928585118725235,0.2928585118725235,0.2928585118725235,0.2928585118725235,0.2928585118725235,0.2928585118725235,0.2928585118725235,0.2928585118725235,0.2928585118725235,0.2928585118725235
11.0,0.0,0.9797307547911377,0.9797307547911377,0.9797307547911377,0.9797307547911377,0.9797307547911377,0.9800777726206614,0.9800777726206614,0.9800777726206614,0.9800777726206614,0.9800777726206614,0.9800777726206614,0.9800777726206614,0.9800777726206614,0.9800777726206614,0.9800777726206614
12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,0.0,0.9441949434867115,0.9441949434867115,0.9441949434867115,0.9441949434867115,0.9441949434867115,0.9441949434867115,0.9441949434867115,0.9441984634156659,0.9442927795723203,0.9442927795723203,0.9442927795723203,0.9442927795723203,0.9443266035026635,0.9443266035026635,0.9443266035026635
