trial,0,1,2,3,4,5,6,7,8,9,10
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1.0,0.0,0.8067661900372817,0.8067661900372817,0.8067661900372817,0.8103847317654705,0.821508133320236,0.8461311196412403,0.8873585471046472,0.9272068678230344,0.9734666763009909,0.9896310942344492
2.0,0.0,0.0,0.06427359881619263,0.06427359881619263,0.7974543082541237,0.7974543082541237,0.7974543082541237,0.7974543082541237,0.8051986875005451,0.8339937139257517,0.8840740745496031
3.0,0.0,0.8048327327654381,0.8048327327654381,0.8048327327654381,0.8084641967642434,0.8196945847468123,0.8446070518057509,0.8862823987659441,0.9265447839259282,0.9732390303782062,0.9894878180600197
4.0,0.0,0.0,0.0,0.7625782189012109,0.7625782189012109,0.7766889120807289,0.7880783502703337,0.8233158477750703,0.86787529115731,0.9183332973090744,0.9755853919280421
5.0,0.0,0.0,0.03117543346338394,0.07266812480496654,0.13775065568085876,0.30264732001381683,0.5183258386790361,0.7336502872458536,0.9226761638463851,0.9226761638463851,0.9969411336695697
