trial_number,budget_1,budget_2,budget_3,budget_4,budget_5,budget_6,budget_7,budget_8,budget_9,budget_10,budget_11,budget_12,budget_13,budget_14,budget_15,budget_16
1.0,0.0,0.0,0.12441379545874623,0.65509345400445,0.65509345400445,0.7020443488088459,0.7020443488088459,0.7020443488088459,0.7020443488088459,0.7020443488088459,0.7020443488088459,0.7020443488088459,0.7020443488088459,0.7020443488088459,0.7020443488088459,0.7020443488088459
2.0,0.0,0.0,0.0,0.23746188438803773,0.24926562757484344,0.5772450563026598,0.5772450563026598,0.5772450563026598,0.5772450563026598,0.5772450563026598,0.5772450563026598,0.5772450563026598,0.5772450563026598,0.7058155097723774,0.7058155097723774,0.7058155097723774
3.0,0.0,0.8231599944958486,0.8231599944958486,0.9984991492846144,0.9984991492846144,0.9984991492846144,0.9984991492846144,0.9984991492846144,0.9984991492846144,0.9984991492846144,0.9984991492846144,0.9984991492846144,0.9984991492846144,0.9984991492846144,0.9984991492846144,0.9984991492846144
4.0,0.0,0.792778794386841,0.8702394781221289,0.8702394781221289,0.8702394781221289,0.9982413022940594,0.9982413022940594,0.9982413022940594,0.9982413022940594,0.9982413022940594,0.9982413022940594,0.9982413022940594,0.9982413022940594,0.9982413022940594,0.9982413022940594,0.9982413022940594
5.0,0.0,0.8040054053995029,0.8040054053995029,0.9983365831557596,0.9983365831557596,0.9983365831557596,0.9983365831557596,0.9983365831557596,0.9983365831557596,0.9983365831557596,0.9983365831557596,0.9983365831557596,0.9983365831557596,0.9983365831557596,0.9983365831557596,0.9983365831557596
6.0,0.0,0.632826256765635,0.632826256765635,0.8200441541341477,0.8200441541341477,0.8496169740048428,0.8496169740048428,0.8496169740048428,0.8496169740048428,0.8496169740048428,0.8496169740048428,0.8496169740048428,0.8496169740048428,0.8496169740048428,0.8496169740048428,0.8496169740048428
7.0,0.0,0.8696864287498759,0.8696864287498759,0.9988940215933382,0.9988940215933382,0.9988940215933382,0.9988940215933382,0.9988940215933382,0.9988940215933382,0.9988940215933382,0.9988940215933382,0.9988940215933382,0.9988940215933382,0.9988940215933382,0.9988940215933382,0.9988940215933382
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005227055721048658,0.0005227055721048658,0.0005227055721048658,0.0005227055721048658,0.0005227055721048658,0.34394727444887935,0.34394727444887935,0.34394727444887935,0.4447376894482714
9.0,0.0,0.0,0.0,0.0,0.0,0.19340419626857908,0.19340419626857908,0.19340419626857908,0.19340419626857908,0.19340419626857908,0.19340419626857908,0.19340419626857908,0.19340419626857908,0.19340419626857908,0.19340419626857908,0.19340419626857908
10.0,0.0,0.9427719122333772,0.9427719122333772,0.9427719122333772,0.9427719122333772,0.9975020404808833,0.9975020404808833,0.9975020404808833,0.9975020404808833,0.9975020404808833,0.9975020404808833,0.9975020404808833,0.9995143020890515,0.9995143020890515,0.9995143020890515,0.9995143020890515
11.0,0.0,0.9491212028032591,0.9491212028032591,0.9595465475862265,0.9595465475862265,0.9995483617199532,0.9995483617199532,0.9995483617199532,0.9995483617199532,0.9995483617199532,0.9995483617199532,0.9995483617199532,0.9995483617199532,0.9995483617199532,0.9995483617199532,0.9995483617199532
12.0,0.0,0.9162631360281285,0.9162631360281285,0.9162631360281285,0.9162631360281285,0.9162631360281285,0.9162631360281285,0.9162631360281285,0.9162631360281285,0.9162631360281285,0.9162631360281285,0.9162631360281285,0.9162631360281285,0.9162631360281285,0.9162631360281285,0.9162631360281285
13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011056118911934977,0.011056118911934977,0.011056118911934977,0.3436034119959627,0.4034766571952252,0.4034766571952252,0.4034766571952252,0.793779902096168,1.000100228174484
14.0,0.0,0.38973183656811466,0.38973183656811466,0.38973183656811466,0.7132156440803286,0.7448156040211018,0.7448156040211018,0.7448156040211018,0.7448156040211018,0.7448156040211018,0.7448156040211018,0.7448156040211018,0.7448156040211018,0.7448156040211018,0.7448156040211018,0.7448156040211018
15.0,0.0,0.7367960361014582,0.7614320252433451,0.9858087257268374,0.9858087257268374,0.9976639652620799,0.9976639652620799,0.9976639652620799,0.9976639652620799,0.9976639652620799,0.9976639652620799,0.9976639652620799,0.9976639652620799,0.9976639652620799,0.9976639652620799,0.9976639652620799
16.0,0.0,0.0,0.0,0.0,0.34021138317054184,0.34021138317054184,0.34021138317054184,0.34021138317054184,0.34021138317054184,0.34021138317054184,0.34021138317054184,0.34021138317054184,0.34021138317054184,0.34021138317054184,0.34021138317054184,0.34021138317054184
17.0,0.0,0.0,0.21416137488648807,0.7795150493823572,0.7795150493823572,0.7795150493823572,0.7795150493823572,0.7795150493823572,0.7795150493823572,0.7795150493823572,0.7795150493823572,0.7795150493823572,0.7795150493823572,0.7795150493823572,0.7795150493823572,0.7795150493823572
18.0,0.0,0.7651739658458766,0.7883658352558334,0.8824220086021625,0.9049649754083551,0.9049649754083551,0.9049649754083551,0.9049649754083551,0.9049649754083551,0.9049649754083551,0.9049649754083551,0.9049649754083551,0.9049649754083551,0.9049649754083551,0.9049649754083551,0.9049649754083551
19.0,0.0,0.0,0.0,0.525877136092286,0.8387156834460441,0.8387156834460441,0.8387156834460441,0.8387156834460441,0.8387156834460441,0.8387156834460441,0.8387156834460441,0.8387156834460441,0.8387156834460441,0.8387156834460441,0.8387156834460441,0.8387156834460441
20.0,0.0,0.0,0.057353748157614244,0.18002929617882352,0.6602632003159781,0.6602632003159781,0.6602632003159781,0.6602632003159781,0.6602632003159781,0.6602632003159781,0.6602632003159781,0.6602632003159781,0.6602632003159781,0.6602632003159781,0.6602632003159781,0.6602632003159781
21.0,0.0,0.0,0.16691767890989911,0.9876062867810921,0.9876062867810921,0.9876062867810921,0.9876062867810921,0.9876062867810921,0.9876062867810921,0.9876062867810921,0.9876062867810921,0.9876062867810921,0.9876062867810921,0.9876062867810921,0.9876062867810921,0.9876062867810921
22.0,0.0,0.6317277952603705,0.6317277952603705,0.8023877888167398,0.8023877888167398,0.8528471546641618,0.8528471546641618,0.8528471546641618,0.8528471546641618,0.8528471546641618,0.8528471546641618,0.8528471546641618,0.8528471546641618,0.8528471546641618,0.8528471546641618,0.8528471546641618
23.0,0.0,0.862285141469154,0.9988312081779213,0.9988312081779213,0.9988312081779213,0.9988312081779213,0.9988312081779213,0.9988312081779213,0.9988312081779213,0.9988312081779213,0.9988312081779213,0.9988312081779213,0.9988312081779213,0.9988312081779213,0.9988312081779213,0.9988312081779213
24.0,0.0,0.0,0.0,0.6163079324964434,0.9365092751321213,0.9365092751321213,0.9365092751321213,0.9365092751321213,0.9365092751321213,0.9365092751321213,0.9365092751321213,0.9365092751321213,0.9365092751321213,0.9365092751321213,0.9365092751321213,0.9365092751321213
25.0,0.0,0.8601290454407124,0.8601290454407124,0.9988129075584551,0.9988129075584551,0.9988129075584551,0.9988129075584551,0.9988129075584551,0.9988129075584551,0.9988129075584551,0.9988129075584551,0.9988129075584551,0.9988129075584551,0.9988129075584551,0.9988129075584551,0.9988129075584551
26.0,0.0,0.7675877668074337,0.8003662369905726,0.8716512399014519,0.9073186425987377,0.9073186425987377,0.9073186425987377,0.9073186425987377,0.9073186425987377,0.9073186425987377,0.9073186425987377,0.9073186425987377,0.9073186425987377,0.9073186425987377,0.9073186425987377,0.9073186425987377
27.0,0.0,0.09000164702409705,0.3857124649410495,0.8238444835412294,0.9415801153677461,0.9415801153677461,0.9415801153677461,0.999527695625341,0.999527695625341,0.999527695625341,0.999527695625341,0.999527695625341,0.999527695625341,0.999527695625341,0.999527695625341,0.999527695625341
28.0,0.0,0.8044858609256196,0.8472817623271507,0.8663360679460429,0.9205717007678952,0.9205717007678952,0.9205717007678952,0.9205717007678952,0.9205717007678952,0.9205717007678952,0.9205717007678952,0.9205717007678952,0.9205717007678952,0.9205717007678952,0.9205717007678952,0.9205717007678952
29.0,0.0,0.5058041502938639,0.6081257616169252,0.7327662216085521,0.8970725196169649,0.8970725196169649,0.8970725196169649,0.8970725196169649,0.9120876453130035,0.9120876453130035,0.9120876453130035,0.9120876453130035,0.9120876453130035,0.9120876453130035,0.9120876453130035,0.9120876453130035
30.0,0.0,0.9416053939532025,0.9416053939532025,0.9416053939532025,0.9416053939532025,0.9416053939532025,0.9991170698706273,0.9991170698706273,0.9991170698706273,0.9991170698706273,0.9991170698706273,0.9991170698706273,0.9991170698706273,0.9991170698706273,0.9991170698706273,0.9991170698706273
31.0,0.0,0.0,0.0,0.0,0.01735333813531661,0.01735333813531661,0.01735333813531661,0.01735333813531661,0.01735333813531661,0.01735333813531661,0.13820967181441302,0.13820967181441302,0.13820967181441302,0.13820967181441302,0.13820967181441302,0.13820967181441302
32.0,0.0,0.0,0.0,0.29507320324790354,0.4806999322111807,0.6261821880133589,0.6393104127875231,0.6393104127875231,0.8107710524341151,0.8107710524341151,0.8107710524341151,0.8107710524341151,0.8107710524341151,0.8107710524341151,0.8107710524341151,0.8107710524341151
33.0,0.0,0.0,0.0,0.8577642844312429,0.8577642844312429,0.8577642844312429,0.8577642844312429,0.8577642844312429,0.8577642844312429,0.8577642844312429,0.8577642844312429,0.8577642844312429,0.8577642844312429,0.8577642844312429,0.8577642844312429,0.8577642844312429
34.0,0.0,0.9141121700239005,0.9141121700239005,0.9141121700239005,0.9141121700239005,0.9141121700239005,0.9141121700239005,0.9141121700239005,0.9141121700239005,0.9141121700239005,0.9141121700239005,0.9141121700239005,0.978166348263494,0.978166348263494,0.9964699622107911,0.9964699622107911
35.0,0.0,0.0,0.0,0.12296576655138025,0.41868101922082895,0.41868101922082895,0.41868101922082895,0.41868101922082895,0.41868101922082895,0.41868101922082895,0.41868101922082895,0.41868101922082895,0.41868101922082895,0.41868101922082895,0.41868101922082895,0.41868101922082895
