trial,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1.0,0.0,0.7029645195408698,0.7247652887446574,0.7247652887446574,0.7247652887446574,0.7247652887446574,0.7247652887446574,0.7247652887446574,0.7247652887446574,0.7247652887446574,0.7247652887446574,0.7247652887446574,0.7247652887446574,0.7247652887446574,0.7247652887446574,0.7247652887446574
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.7948492845353832,0.7948492845353832,0.7948492845353832,0.7948492845353832,0.7948492845353832,0.8048500830755471,0.8048500830755471,0.8048500830755471,0.8048500830755471,0.8048500830755471,0.8048500830755471,0.8048500830755471,0.8048500830755471,0.8048500830755471
5.0,0.0,0.4698553720998726,0.5087650695603527,0.5087650695603527,0.5087650695603527,0.5087650695603527,0.5087650695603527,0.5087650695603527,0.5087650695603527,0.5087650695603527,0.5087650695603527,0.5087650695603527,0.5087650695603527,0.5087650695603527,0.5087650695603527,0.5087650695603527
6.0,0.0,0.0,0.11268829218692411,0.11268829218692411,0.12258907955552878,0.12258907955552878,0.12258907955552878,0.12258907955552878,0.12258907955552878,0.12258907955552878,0.12258907955552878,0.12258907955552878,0.12258907955552878,0.12258907955552878,0.12258907955552878,0.12258907955552878
7.0,0.0,0.7276314298817064,0.7310940997887868,0.7310940997887868,0.7310940997887868,0.7310940997887868,0.7310940997887868,0.7310940997887868,0.9824713296457059,0.9826199013065952,0.9826199013065952,0.9826199013065952,0.9826199013065952,0.9826199013065952,0.9826199013065952,0.9826199013065952
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.8106172769620402,0.8108411334879809,0.8108411334879809,0.8108411334879809,0.8108411334879809,0.8108411334879809,0.8108411334879809,0.8108411334879809,0.8108411334879809,0.8108411334879809,0.8108411334879809,0.9878120029727981,0.9879172045036674,0.9879172045036674,0.9879172045036674
10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.0,0.0,0.6246004859986486,0.6261563162618546,0.6261563162618546,0.6261563162618546,0.9758406253365063,0.976079122980375,0.976079122980375,0.976079122980375,0.976079122980375,0.976079122980375,0.976079122980375,0.976079122980375,0.976079122980375,0.976079122980375,0.976079122980375
12.0,0.0,0.0,0.5905368852777835,0.5905368852777835,0.5951074760131837,0.5951074760131837,0.5951074760131837,0.5951074760131837,0.5951074760131837,0.5951074760131837,0.5951074760131837,0.5951074760131837,0.5951074760131837,0.5951074760131837,0.5951074760131837,0.5951074760131837
13.0,0.0,0.0,0.0,0.0193515452092121,0.32177030839430865,0.32177030839430865,0.3217703083965419,0.32177030840035864,0.32285623832154264,0.32285623832154264,0.32285623832154264,0.32285623832154264,0.32285623832154264,0.32285623832154264,0.32285623832154264,0.32285623832154264
14.0,0.0,0.0,0.1347577122351855,0.1347577122351855,0.14356645329917644,0.14356645329917644,0.14356645329917644,0.14356645329917644,0.14356645329917644,0.14356645329917644,0.14356645329917644,0.14356645329917644,0.14356645329917644,0.14356645329917644,0.14356645329917644,0.14356645329917644
15.0,0.0,0.9388218385168915,0.9388469045659785,0.9388469045659785,0.9388469045659785,0.9388469045659785,0.9388469045659785,0.9388469045659785,0.9388469045659785,0.9388469045659785,0.9388469045659785,0.9388469045659785,0.9388469045659785,0.9388469045659785,0.9388469045659785,0.9388469045659785
16.0,0.0,0.0,0.8633791420419848,0.8633791420419848,0.8633932369808679,0.8633932369808679,0.8633932369808679,0.8633932369808679,0.8633932369808679,0.8633932369808679,0.8633932369808679,0.8633932369808679,0.8633932369808679,0.8633932369808679,0.8633932369808679,0.8633932369808679
17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.0,0.0,0.0,0.8559001565938046,0.8559001565938046,0.8621503990061378,0.8621503990061378,0.8621503990061378,0.8621503990061378,0.8621503990061378,0.8621503990061378,0.8621503990061378,0.8621503990061378,0.8621503990061378,0.8621503990061378,0.8621503990061378,0.8621503990061378
19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,0.0,0.590530916541156,0.5991332345615007,0.5991332345615007,0.9736480292823391,0.9738925771075777,0.9738925771075777,0.9738925771075777,0.9738925771075777,0.9738925771075777,0.9738925771075777,0.9738925771075777,0.9738925771075777,0.9738925771075777,0.9738925771075777,0.9738925771075777
21.0,0.0,0.0,0.6353930695821657,0.6353930695821657,0.6733275216854935,0.6733275216854935,0.6733275216854935,0.6733275216854935,0.6733275216854935,0.6733275216854935,0.6733275216854935,0.6733275216854935,0.6733275216854935,0.6733275216854935,0.6733275216854935,0.6733275216854935
22.0,0.0,0.0,0.5634960477559887,0.5634960477559887,0.6167376857588508,0.6167376857588508,0.6167376857588508,0.6167376857588508,0.6167376857588508,0.6167376857588508,0.6167376857588508,0.6167376857588508,0.6167376857588508,0.6167376857588508,0.6167376857588508,0.6167376857588508
23.0,0.0,0.0,0.06362490388620719,0.1704854241517605,0.1704854241517605,0.36187102589048253,0.369748057085001,0.369748057085001,0.9265869321820909,0.9265869321820909,0.9265869321820909,0.9265869321820909,0.9265869321820909,0.9265869321820909,0.9265869321820909,0.9265869321820909
24.0,0.0,0.0,0.37142271476723426,0.4601798898113667,0.4601798898113667,0.4601798898113667,0.4601798898113667,0.4601798898113667,0.4601798898113667,0.4601798898113667,0.4601798898113667,0.4601798898113667,0.4601798898113667,0.4601798898113667,0.4601798898113667,0.4601798898113667
25.0,0.0,0.0,0.0460767742147799,0.0460767742147799,0.05530324835080697,0.05530324835080697,0.05530324835080697,0.05530324835080697,0.05530324835080697,0.05530324835080697,0.05530324835080697,0.05530324835080697,0.05530324835080697,0.05530324835080697,0.05530324835080697,0.05530324835080697
26.0,0.0,0.0,0.8794455164326206,0.8794455164326206,0.8794688552971083,0.8794688552971083,0.8794688552971083,0.8794688552971083,0.8794688552971083,0.8794688552971083,0.8794688552971083,0.8794688552971083,0.8794688552971083,0.8794688552971083,0.8794688552971083,0.8794688552971083
27.0,0.0,0.8288964754622513,0.8299585558765243,0.8299585558765243,0.8299585558765243,0.8299585558765243,0.8299585558765243,0.8299585558765243,0.8299585558765243,0.8299585558765243,0.8299585558765243,0.8299585558765243,0.8299585558765243,0.9856001984299857,0.9856001984299857,0.9859660999348975
28.0,0.0,0.9262336501745754,0.9316476941983889,0.9316476941983889,0.9316476941983889,0.9316476941983889,0.9316476941983889,0.9316476941983889,0.9316476941983889,0.9316476941983889,0.9316476941983889,0.9316476941983889,0.9316476941983889,0.9316476941983889,0.9316476941983889,0.9316476941983889
29.0,0.0,0.4442261020089004,0.4454758683567439,0.9642323729015602,0.9647206850485933,0.9647206850485933,0.9647206850485933,0.9647206850485933,0.9647206850485933,0.9647206850485933,0.9647206850485933,0.9647206850485933,0.9647206850485933,0.9647206850485933,0.9647206850485933,0.9647206850485933
30.0,0.0,0.8715703748327285,0.8809964023677794,0.8809964023677794,0.8809964023677794,0.8809964023677794,0.8809964023677794,0.8809964023677794,0.8809964023677794,0.8809964023677794,0.8809964023677794,0.8809964023677794,0.8809964023677794,0.8809964023677794,0.8809964023677794,0.8809964023677794
31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.0,0.0,0.0,0.0,0.0,0.9196114122718668,0.9196114122718668,0.9240010811014675,0.9240010811014675,0.9240010811014675,0.9240010811014675,0.9240010811014675,0.9240010811014675,0.9240010811014675,0.9240010811014675,0.9240010811014675,0.9240010811014675
35.0,0.0,0.0,0.8359911373588294,0.8359911373588294,0.8441123464680842,0.8441123464680842,0.8441123464680842,0.8441123464680842,0.8441123464680842,0.8441123464680842,0.8441123464680842,0.8441123464680842,0.8441123464680842,0.8441123464680842,0.8441123464680842,0.8441123464680842
36.0,0.0,0.0,0.7461671332781833,0.7461671332781833,0.7533863075929544,0.7533863075929544,0.7533863075929544,0.7533863075929544,0.7533863075929544,0.7533863075929544,0.7533863075929544,0.7533863075929544,0.7533863075929544,0.7533863075929544,0.7533863075929544,0.7533863075929544
37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.0,0.0,0.0,0.8369095808955377,0.8369095808955377,0.8469324646438238,0.8469324646438238,0.8469324646438238,0.8469324646438238,0.8469324646438238,0.8469324646438238,0.8469324646438238,0.8469324646438238,0.8469324646438238,0.8469324646438238,0.8469324646438238,0.8469324646438238
39.0,0.0,0.0,0.19796429903114995,0.2504401955087005,0.2504401955087005,0.8793397618011465,0.8793397618011465,0.8793397618011465,0.8793397618011465,0.8793397618011465,0.8793397618011465,0.8793397618011465,0.8793397618011465,0.8793397618011465,0.8793397618011465,0.8793397618011465
40.0,0.0,0.8152825886195012,0.8288398298214005,0.8288398298214005,0.8288398298214005,0.8288398298214005,0.8288398298214005,0.8288398298214005,0.8288398298214005,0.8288398298214005,0.8288398298214005,0.8288398298214005,0.8288398298214005,0.8288398298214005,0.8288398298214005,0.8288398298214005
41.0,0.0,0.42650776829812675,0.4292610504117071,0.9630920840983676,0.9635912577414356,0.9635912577414356,0.9635912577414356,0.9635912577414356,0.9635912577414356,0.9635912577414356,0.9635912577414356,0.9635912577414356,0.9635912577414356,0.9635912577414356,0.9635912577414356,0.9635912577414356
42.0,0.0,0.0,0.2591600961810163,0.2591600961810163,0.2679342805907506,0.2679342805907506,0.2679342805907506,0.2679342805907506,0.2679342805907506,0.2679342805907506,0.2679342805907506,0.2679342805907506,0.2679342805907506,0.2679342805907506,0.2679342805907506,0.2679342805907506
43.0,0.0,0.0,0.652179964279154,0.652179964279154,0.652179964279154,0.6532275444002859,0.6532275444002859,0.6532275444002859,0.6532275444002859,0.6532275444002859,0.6532275444002859,0.6532275444002859,0.6532275444002859,0.6532275444002859,0.6532275444002859,0.6532275444002859
44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46.0,0.0,0.8747057098432913,0.8839016210421933,0.8839016210421933,0.8839016210421933,0.8839016210421933,0.8839016210421933,0.8839016210421933,0.8839016210421933,0.8839016210421933,0.8839016210421933,0.8839016210421933,0.8839016210421933,0.8839016210421933,0.8839016210421933,0.8839016210421933
47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48.0,0.0,0.0,0.8609281338264618,0.8609281338264618,0.8613322138698731,0.8613322138698731,0.8613322138698731,0.8613322138698731,0.8613322138698731,0.8613322138698731,0.8613322138698731,0.8613322138698731,0.8613322138698731,0.8613322138698731,0.8613322138698731,0.8613322138698731
49.0,0.0,0.0,0.37538128701118373,0.37538128701118373,0.37538128701118373,0.42476298537788776,0.42476298537788776,0.42476298537788776,0.42476298537788776,0.42476298537788776,0.42476298537788776,0.42476298537788776,0.42476298537788776,0.42476298537788776,0.42476298537788776,0.42476298537788776
50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
