trial_number,budget_1,budget_2,budget_3,budget_4,budget_5,budget_6,budget_7,budget_8,budget_9,budget_10,budget_11,budget_12,budget_13,budget_14,budget_15,budget_16
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.0,0.014059349059342417,0.025055009678478478,0.025055009678478478,0.025055009678478478,0.025055009678478478,0.025055009678478478,0.025055009678478478,0.025055009678478478,0.025055009678478478,0.025055009678478478,0.025055009678478478,0.025055009678478478,0.025055009678478478,0.025055009678478478,0.025055009678478478
3.0,0.0,0.2425572756498163,0.2425572756498163,0.2425572756498163,0.35321267844729104,0.35321267844729104,0.35321267844729104,0.35321267844729104,0.35321267844729104,0.35321267844729104,0.35321267844729104,0.35321267844729104,0.35321267844729104,0.35321267844729104,0.35321267844729104,0.35321267844729104
4.0,0.0,0.0,0.0,0.2662210936053231,0.26623076428280423,0.26623076428280423,0.26623076428280423,0.26623076428280423,0.2804765819542963,0.299774806823561,0.7910397737359128,0.7910397737359128,0.9183059163887822,0.9183059163887822,0.9183059163887822,0.9940539136986435
5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999997,0.9999999999999997,0.9999999999999997,0.9999999999999997,0.9999999999999997,0.9999999999999997,0.9999999999999997,0.9999999999999997,0.9999999999999997
6.0,0.0,0.0459160953576144,0.0459160953576144,0.050924273271259486,0.050924273271259486,0.050924273271259486,0.050924273271259486,0.050924273271259486,0.05590395445114927,0.05590395445114927,0.05590395445114927,0.05590395445114927,0.05590395445114927,0.05590395445114927,0.05590395445114927,0.05590395445114927
7.0,0.0,0.0,0.7696317875606368,0.7696317875606368,0.7696317875606368,0.7696317875606368,0.7706958453423333,0.7706958453423333,0.7706958453423333,0.7706958453423333,0.7706958453423333,0.7706958453423333,0.7706958453423333,0.7706958453423333,0.7706958453423333,0.7706958453423333
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.4753444018386488,0.4753444018386488,0.4753444018386488,0.48062644839029,0.48274045715177205,0.4828998485596645,0.4828998485596645,0.4828998485596645,0.4828998485596645,0.48290938303115505,0.48290938303115505,0.48290938303115505,0.48290938303115505,0.48290938303115505
10.0,0.0,0.013405555065912749,0.013405555065912749,0.020418697386553126,0.020418697386553126,0.020418697386553126,0.020418697386553126,0.020418697386553126,0.020418697386553126,0.020418697386553126,0.020418697386553126,0.020418697386553126,0.020418697386553126,0.020418697386553126,0.020418697386553126,0.020418697386553126
11.0,0.0,0.012221648113278732,0.012221648113278732,0.012221648113278732,0.012221648113278732,0.012221648113278732,0.012221648113278732,0.012221648113278732,0.012221648113278732,0.013162997748870003,0.013162997748870003,0.016867042529970136,0.024946563887103538,0.024946563887103538,0.024946563887103538,0.12864083232014817
12.0,0.0,0.04377447207941884,0.04377447207941884,0.04377447207941884,0.04377447207941884,0.04377447207941884,0.04377447207941884,0.04377447207941884,0.04377447207941884,0.04377447207941884,0.04377447207941884,0.04377447207941884,0.04377447207941884,0.04377447207941884,0.04377447207941884,0.04377447207941884
13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005833352646507019
14.0,0.0,0.04593802764258523,0.04593802764258523,0.04593802764258523,0.04593802764258523,0.09254276950281053,0.09254276950281053,0.09254276950281053,0.09254276950281053,0.09254276950281053,0.09254276950281053,0.09254276950281053,0.09254276950281053,0.09254276950281053,0.09254276950281053,0.09254276950281053
