trial_number,budget_1,budget_2,budget_3,budget_4,budget_5,budget_6,budget_7,budget_8,budget_9,budget_10,budget_11,budget_12,budget_13,budget_14,budget_15,budget_16
1.0,0.0,0.1266664679276666,0.1266664679276666,0.13851371087178355,0.2218313455138735,0.2244686282120956,0.22772251118621847,0.23229757894491648,0.23229757894491648,0.23229757894491648,0.23229757894491648,0.23229757894491648,0.23229757894491648,0.23229757894491648,0.23229757894491648,0.23229757894491648
2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012393745210536449,0.012393745210536449,0.012393745210536449,0.012393745210536449,0.012393745210536449,0.012393745210536449,0.012393745210536449
4.0,0.0,0.0,0.0,0.113525347389034,0.11802729898800678,0.11802729898800678,0.1452890477238586,0.1452890477238586,0.1452890477238586,0.1452890477238586,0.1452890477238586,0.1452890477238586,0.1452890477238586,0.1452890477238586,0.1452890477238586,0.1452890477238586
5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,0.0,0.05431721864710336,0.05431721864710336,0.05431721864710336,0.36572188609620127,0.36988203327646746,0.47560631628252176,0.47560631628252176,0.47592364141546384,0.47860942644029525,0.4798863596549215,0.4798863596549215,0.4798863596549215,0.4798863596549215,0.4798863596549215,0.4798863596549215
7.0,0.0,0.0,0.0,0.04000637141932189,0.05688389630432069,0.05688389630432069,0.05688389630432069,0.05688389630432069,0.05688389630432069,0.05688389630432069,0.05688389630432069,0.05688389630432069,0.05688389630432069,0.05688389630432069,0.05688389630432069,0.05688389630432069
8.0,0.0,0.11247610625631296,0.11247610625631296,0.11247610625631296,0.11247610625631296,0.11247610625631296,0.11247610625631296,0.11247610625631296,0.11247610625631296,0.13496099462756647,0.14997925649522,0.16801261168900977,0.16801261168900977,0.16801261168900977,0.16801261168900977,0.16801261168900977
9.0,0.0,0.0369996479730838,0.0369996479730838,0.0369996479730838,0.0369996479730838,0.0369996479730838,0.0369996479730838,0.0369996479730838,0.0369996479730838,0.0369996479730838,0.0369996479730838,0.0369996479730838,0.0369996479730838,0.0369996479730838,0.0369996479730838,0.0369996479730838
10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.0,0.0,0.008074613974937835,0.008074613974937835,0.008074613974937835,0.008074613974937835,0.008074613974937835,0.008074613974937835,0.008074613974937835,0.008074613974937835,0.008074613974937835,0.008074613974937835,0.008074613974937835,0.008074613974937835,0.008074613974937835,0.008074613974937835,0.008074613974937835
13.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14.0,0.0,0.029890623071752137,0.029890623071752137,0.029890623071752137,0.029890623071752137,0.029890623071752137,0.029890623071752137,0.029890623071752137,0.029890623071752137,0.029890623071752137,0.029890623071752137,0.029890623071752137,0.029890623071752137,0.029890623071752137,0.029890623071752137,0.029890623071752137
15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
17.0,0.0,0.01859574391044387,0.01859574391044387,0.01859574391044387,0.01859574391044387,0.01859574391044387,0.01859574391044387,0.01859574391044387,0.01859574391044387,0.01859574391044387,0.01859574391044387,0.01859574391044387,0.01859574391044387,0.01859574391044387,0.01859574391044387,0.01859574391044387
18.0,0.0,0.047795618178896764,0.047795618178896764,0.10116244119019188,0.10116244119019188,0.10116244119019188,0.10116244119019188,0.10116244119019188,0.10116244119019188,0.10116244119019188,0.10116244119019188,0.10116244119019188,0.10116244119019188,0.10116244119019188,0.10116244119019188,0.10116244119019188
19.0,0.0,0.0,0.0,0.9913012810834787,0.9913012810834787,0.9933476804996956,0.9933476804996956,0.9933476804996956,0.9933476804996956,0.9933476804996956,0.9933476804996956,0.9933476804996956,0.9933476804996956,0.9933476804996956,0.9933476804996956,0.9964535270624015
20.0,0.0,0.0,0.27434702375475245,0.27434702375475245,0.3154209382005248,0.3154209382005248,0.3180955927367777,0.3199820561063268,0.3199820561063268,0.3199820561063268,0.3199820561063268,0.3199820561063268,0.3199820561063268,0.3199820561063268,0.3199820561063268,0.3199820561063268
21.0,0.0,0.037526039914223354,0.037526039914223354,0.037526039914223354,0.037526039914223354,0.1410396237256639,0.1410396237256639,0.1410396237256639,0.1410396237256639,0.1410396237256639,0.1410396237256639,0.1410396237256639,0.1410396237256639,0.1410396237256639,0.1410396237256639,0.1410396237256639
22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005532845334081951,0.0005532845334081951,0.0018397204644516408,0.00188696960297489,0.00188696960297489,0.00188696960297489,0.00188696960297489,0.00188696960297489,0.0018966225253118248
23.0,0.0,0.0,0.0,0.0,0.0,0.006378792401851925,0.04112487627450568,0.04112487627450568,0.04379252827554115,0.04379252827554115,0.04379252827554115,0.04379252827554115,0.04379252827554115,0.04379252827554115,0.04379252827554115,0.04379252827554115
24.0,0.0,0.0,0.0,0.043885589252941073,0.0548839636876955,0.0548839636876955,0.0548839636876955,0.0548839636876955,0.05522591307226205,0.16553072350770676,0.16553072350770676,0.1667374836559695,0.1863306316682198,0.1863306316682198,0.196666565639632,0.196666565639632
25.0,0.0,0.0,0.0,0.016231582323793337,0.016231582323793337,0.016231582323793337,0.016231582323793337,0.016231582323793337,0.016231582323793337,0.016231582323793337,0.016231582323793337,0.016231582323793337,0.016231582323793337,0.016231582323793337,0.016231582323793337,0.016231582323793337
26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3709041411281868,0.3709041411281868,0.3709041411281868,0.3709041411281868,0.3709041411281868,0.3709041411281868
27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.0,0.0,0.0,0.0,0.2942323037122499,0.29705375567933784,0.37783431262384976,0.39726776596037777,0.4310881511740182,0.4310881511740182,0.4310881511740182,0.4310881511740182,0.4310881511740182,0.4310881511740182,0.4310881511740182,0.4310881511740182,0.4310881511740182
29.0,0.0,0.0,0.18645281000152003,0.18645281000152003,0.18795683532688973,0.18795683532688973,0.18795683532688973,0.18795683532688973,0.18795683532688973,0.18795683532688973,0.18795683532688973,0.18795683532688973,0.18795683532688973,0.18795683532688973,0.18795683532688973,0.18795683532688973
30.0,0.0,0.0,0.0,0.0,0.0,0.10640304069912546,0.1163583571064569,0.12237660349233169,0.12333390186896434,0.12627719573071106,0.12627719573071106,0.12627719573071106,0.12629013108804882,0.1263250846272879,0.12636658506511372,0.12959538826923764
31.0,0.0,0.0,0.0,0.0,0.0004961098513087826,0.0004961098513087826,0.0004961098513087826,0.0004961098513087826,0.0004961098513087826,0.0004961098513087826,0.0004961098513087826,0.0004961098513087826,0.0004961098513087826,0.0004961098513087826,0.0004961098513087826,0.0004961098513087826
32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33.0,0.0,0.0,0.0,0.011871197299814208,0.011871197299814208,0.011871197299814208,0.011871197299814208,0.011871197299814208,0.011871197299814208,0.011871197299814208,0.011871197299814208,0.011871197299814208,0.011871197299814208,0.011871197299814208,0.011871197299814208,0.011871197299814208
34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015482537220026021,0.015482537220026021,0.015482537220026021,0.018378426880398462,0.018378426880398462,0.018378426880398462,0.018378426880398462,0.018378426880398462,0.018378426880398462
35.0,0.0,0.04536504682319224,0.08058839051478252,0.08058839051478252,0.08058839051478252,0.08058839051478252,0.08058839051478252,0.08058839051478252,0.08058839051478252,0.08058839051478252,0.08058839051478252,0.08058839051478252,0.08058839051478252,0.08058839051478252,0.08058839051478252,0.08058839051478252
36.0,0.0,0.3675817479388389,0.3675817479388389,0.3675817479388389,0.3675817479388389,0.3886390105616177,0.3886390105616177,0.3886390105616177,0.3886390105616177,0.3886390105616177,0.3886390105616177,0.3886390105616177,0.3886390105616177,0.3886390105616177,0.3886390105616177,0.3886390105616177
37.0,0.0,0.0,0.0,0.0,0.12755883488134523,0.12755883488134523,0.12971936193550002,0.12971936193550002,0.12971936193550002,0.12971936193550002,0.12971936193550002,0.12971936193550002,0.12971936193550002,0.12971936193550002,0.12971936193550002,0.12971936193550002
38.0,0.0,0.03314453098099145,0.03539104763904196,0.036069494605879784,0.03787432604208318,0.03787432604208318,0.03787432604208318,0.03787432604208318,0.03787432604208318,0.03787432604208318,0.03787432604208318,0.03787432604208318,0.03787432604208318,0.03787432604208318,0.03787432604208318,0.03787432604208318
39.0,0.0,0.00864505312533187,0.00864505312533187,0.00864505312533187,0.00864505312533187,0.00864505312533187,0.00864505312533187,0.00864505312533187,0.00864505312533187,0.00864505312533187,0.00864505312533187,0.00864505312533187,0.00864505312533187,0.00864505312533187,0.00864505312533187,0.00864505312533187
40.0,0.0,0.0,0.10649612733110389,0.12814917981320537,0.12814917981320537,0.12814917981320537,0.12814917981320537,0.21278332510889864,0.21836693056214776,0.21836693056214776,0.21836693056214776,0.22310623521419617,0.26118761878459085,0.26118761878459085,0.26118761878459085,0.26118761878459085
41.0,0.0,0.08206182393550034,0.08206182393550034,0.08206182393550034,0.08206182393550034,0.08206182393550034,0.08206182393550034,0.08337468111512374,0.08348932161159954,0.08841875723773213,0.08841875723773213,0.08841875723773213,0.11614918619214944,0.11814748128759257,0.1186407009535182,0.1186407009535182
42.0,0.0,0.0,0.0,0.06006280274126955,0.06006280274126955,0.06006280274126955,0.06006280274126955,0.06006280274126955,0.06006280274126955,0.06006280274126955,0.06006280274126955,0.0978054250243647,0.0978054250243647,0.10442969795974054,0.11646820731144521,0.11646820731144521
43.0,0.0,0.0,0.06317564459876036,0.06851883429601589,0.06851883429601589,0.06851883429601589,0.06851883429601589,0.06851883429601589,0.06851883429601589,0.06851883429601589,0.14191353473393192,0.1455939754631318,0.14746668396692253,0.14746668396692253,0.17251978714835936,0.17251978714835936
44.0,0.0,0.016200012996358797,0.016200012996358797,0.016200012996358797,0.08157035389887653,0.08170437192340198,0.08183002227568802,0.082205438047643,0.082205438047643,0.082205438047643,0.082205438047643,0.082205438047643,0.082205438047643,0.082205438047643,0.082205438047643,0.10226542504505468
45.0,0.0,0.11419493476328553,0.11419493476328553,0.12264168177234559,0.12264168177234559,0.12327972809379183,0.12327972809379183,0.12683411805242342,0.1276673215745784,0.1276673215745784,0.1276673215745784,0.1276673215745784,0.1276673215745784,0.1276673215745784,0.1276673215745784,0.1276673215745784
46.0,0.0,0.007885722880961078,0.007885722880961078,0.007885722880961078,0.007885722880961078,0.007885722880961078,0.007885722880961078,0.007885722880961078,0.007885722880961078,0.007885722880961078,0.007885722880961078,0.007885722880961078,0.007885722880961078,0.007885722880961078,0.007885722880961078,0.007885722880961078
47.0,0.0,0.0,0.0,0.0,0.06197856809557649,0.4327472750625221,0.4327472750625221,0.4327472750625221,0.4327472750625221,0.4327472750625221,0.4327472750625221,0.4327472750625221,0.4327472750625221,0.4327472750625221,0.6380124087117358,0.6380124087117358
48.0,0.0,0.008685388276201732,0.008685388276201732,0.008685388276201732,0.008685388276201732,0.008685388276201732,0.008685388276201732,0.008685388276201732,0.008685388276201732,0.008685388276201732,0.008685388276201732,0.008685388276201732,0.008685388276201732,0.008685388276201732,0.008685388276201732,0.0414161331043426
49.0,0.0,0.12705929303529853,0.1278000802727014,0.1278000802727014,0.1278000802727014,0.1278000802727014,0.1278000802727014,0.1359535210079329,0.1359535210079329,0.1359535210079329,0.1359535210079329,0.1359535210079329,0.1359535210079329,0.1359535210079329,0.1359535210079329,0.18440160305989015
50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
