trial,observation_pair_1,observation_pair_2,observation_pair_3,observation_pair_4,observation_pair_5,observation_pair_6,observation_pair_7,observation_pair_8,observation_pair_9,observation_pair_10,observation_pair_11,observation_pair_12,observation_pair_13,observation_pair_14,observation_pair_15,observation_pair_16,observation_pair_17,observation_pair_18,observation_pair_19,observation_pair_20,observation_pair_21,observation_pair_22,observation_pair_23,observation_pair_24,observation_pair_25,observation_pair_26,observation_pair_27,observation_pair_28,observation_pair_29,observation_pair_30,observation_pair_31,observation_pair_32,observation_pair_33,observation_pair_34,observation_pair_35,observation_pair_36,observation_pair_37,observation_pair_38,observation_pair_39,observation_pair_40,observation_pair_41,observation_pair_42,observation_pair_43,observation_pair_44,observation_pair_45,observation_pair_46,observation_pair_47,observation_pair_48,observation_pair_49,observation_pair_50,observation_pair_51,observation_pair_52,observation_pair_53,observation_pair_54,observation_pair_55,observation_pair_56,observation_pair_57,observation_pair_58,observation_pair_59,observation_pair_60
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1.0,-7.823150812032549,5.0,-7.088093768360048,-9.998991378898246,-9.9999788240566,-9.999986515484084,-9.812043558421163,-6.25,0.0,-7.722901293093662,-6.414304284067234,-9.999999835774041,-9.926585231871599,-9.514029251177343,7.5,9.999999,9.999999,9.999999,9.999999,9.999999000000326,9.99999982266872,9.999999499500001,9.999999999,9.999999999,9.999999999,9.999999999,9.999999999,9.999999998999998,9.999999998999998,9.999999998999996,9.999999998999995,9.999999998999993,9.99999999899999,9.999999998999986,9.99999999899998,9.999999998999975,9.999999998999968,9.99999999899996,9.999999998999952,9.999999998999943,9.999999998999932,9.99999999899992,9.999999998999908,9.999999998999893,9.999999998999877,9.999999998999861,9.999999998999845,9.999999998999826,9.999999998999808,9.999999998999787,9.999999998999765,9.999999998999744,9.999999998999721,9.999999998999698,9.999999998999673,9.999999998999648,-9.999998655263,-9.999999575982955,-9.999999565834855,-9.999999560886257,-9.999999557652382
1.0,4.37806325690781,-5.0,5.160631593988605,0.2553914036298943,-0.8463192126240656,0.7194009518712496,0.05562291904586243,-3.75,0.0,2.0649797495939026,2.745282321386206,0.3949595605027041,0.30500435809798554,2.3071015817466303,7.5,9.999999,9.999999,9.999999,9.999999,9.999999000000326,9.99999982266872,9.999999499500001,9.999999999,9.999999999,9.999999999,9.999999999,9.999999999,9.999999999,9.999999999,9.999999999,9.999999999,9.999999999,9.999999999,9.999999999,9.999999999,9.999999999,9.999999999,9.999999999,9.999999999,9.999999999,9.999999999,9.999999999,9.999999999,9.999999999,9.999999999,9.999999999,9.999999999,9.999999999,9.999999999,9.999999999,9.999999999,9.999999999,9.999999999,9.999999999,9.999999999,9.999999999,-9.999999999,-9.999999999,-9.999999999,-9.999999999,-9.999999999
1.0,-2.0934159052355383,-0.9501612078933253,-1.8725163677785464,-4.667007318842543,-3.235893089375965,-3.6611619022410196,-3.1519031399612825,-0.10192290422923733,0.0,-2.203685964892447,-0.40888740440612636,-4.466924593045955,-3.983267198994424,-0.4967797899255615,-3.499775494211365,-15.140203506222111,-15.140203506222111,-15.140203506222111,-15.140203506222111,-15.140203506228726,-15.140220248134359,-15.1402136714174,-15.14022383660135,-15.140223836601347,-15.140223836601349,-15.140223836601349,-15.140223836601349,-15.140223836601308,-15.140223836601308,-15.14022383660124,-15.1402238366012,-15.140223836601159,-15.14022383660106,-15.140223836600974,-15.140223836600825,-15.140223836600686,-15.140223836600482,-15.1402238366003,-15.140223836600066,-15.140223836599835,-15.140223836599542,-15.140223836599212,-15.140223836598867,-15.140223836598498,-15.14022383659807,-15.140223836597643,-15.140223836597213,-15.140223836596691,-15.14022383659621,-15.140223836595643,-15.140223836595078,-15.1402238365945,-15.140223836593881,-15.140223836593263,-15.1402238365926,-15.140223836591938,-15.140187879152952,-15.140212516966177,-15.140212245410252,-15.140212112989277,-15.140212026453076
2.0,1.653324393920304,5.0,1.8606837936889309,0.0,-5.0,-2.5,7.5,2.5,-7.5,-6.25,-9.999999,-9.999999,-9.999999,-9.999999,-9.999999,-9.999999,-9.999999,-9.999999,-9.999999626242904,-9.99999963341313,-9.99999963920408,-9.999999643994267,-9.999999648036294,-9.999999651503586,-9.999999654518376,-9.999999657169175,-9.999999659521732,-9.999999661626113,-9.999999663521189,-9.999999665237743,-9.999999666800537,-9.999999668229771,-9.999999669542108,-9.999999670751478,-9.999999671869615,-9.999999672906483,-9.999999673870605,-9.999999674769366,-9.999999675609129,-9.999999676395475,-9.999999677133282,-9.99999967782684,-9.999999678479968,-9.999999679096039,-9.999999679678059,-9.999999680228724,-9.999999680750447,-9.999999681245404,-9.999999681715572,-9.999999682162695,-9.999999682588417,-9.999999682994197,-9.999999683381358,-9.999999683751119,-9.999999684104617,-9.999999684442836,-9.99999968476676,-9.999999685077208,-9.999999685375027,-9.999999685660915,-9.999999685935558
2.0,8.62116587654187,-5.0,8.130377758311104,0.0,5.0,-2.5,7.5,-7.5,2.5,-3.75,-9.999999,-9.999999,-9.999999,-9.999999,-9.999999,-9.999999,-9.999999,-9.999999,-9.999999999,-9.999999999,-9.999999999,-9.999999999,-9.999999999,-9.999999999,-9.999999999,-9.999999999,-9.999999999,-9.999999999,-9.999999999,-9.999999999,-9.999999999,-9.999999999,-9.999999999,-9.999999999,-9.999999999,-9.999999999,-9.999999999,-9.999999999,-9.999999999,-9.999999999,-9.999999999,-9.999999999,-9.999999999,-9.999999999,-9.999999999,-9.999999999,-9.999999999,-9.999999999,-9.999999999,-9.999999999,-9.999999999,-9.999999999,-9.999999999,-9.999999999,-9.999999999,-9.999999999,-9.999999999,-9.999999999,-9.999999999,-9.999999999,-9.999999999
2.0,-4.1606724016359475,-0.9501612078933235,-1.3683186705605195,0.0,-0.9501612078933235,-0.5435166406098535,-3.499775494211365,-0.945164113375025,-3.4237628603897203,-0.10192290422923733,-15.140203506222111,-15.140203506222111,-15.140203506222111,-15.140203506222111,-15.140203506222111,-15.140203506222111,-15.140203506222111,-15.140203506222111,-15.140213861886693,-15.140214053756873,-15.140214208718573,-15.140214336900543,-15.140214445062323,-15.140214537844596,-15.14021461851823,-15.140214689451716,-15.140214752404479,-15.14021480871621,-15.140214859427093,-15.140214905360867,-15.140214947180135,-15.140214985425406,-15.14021502054261,-15.140215052904498,-15.14021508282505,-15.140215110570903,-15.140215136370095,-15.14021516042034,-15.140215182891767,-15.140215203933865,-15.140215223677032,-15.140215242236174,-15.140215259713392,-15.140215276199,-15.14021529177344,-15.140215306508857,-15.140215320469794,-15.140215333714488,-15.140215346295852,-15.14021535826055,-15.14021536965256,-15.140215380510961,-15.140215390871088,-15.140215400765639,-15.140215410225004,-15.140215419275483,-15.140215427943463,-15.14021543625085,-15.140215444220262,-15.140215451870445,-15.140215459219684
3.0,-3.3201495004958836,5.0,3.9509711081269465,0.0,-5.0,-2.5,7.5,2.5,-7.5,-6.25,-9.999999,-9.999999,-9.999999626405058,-9.999999640482825,-9.999999652740495,-9.999999663643628,-9.999999673453777,-9.9999996823349,-9.999999690402676,-9.99999969774711,-9.999999704443175,-9.99999971055594,-9.99999971614313,-9.999999721256438,-9.999999725942423,-9.999999730242891,-9.999999734195445,-9.999999737833845,-9.99999974118832,-9.999999744285933,-9.999999747150875,-9.999999749804845,-9.999999752267197,-9.99999975455527,-9.999999756684591,-9.999999758669079,-9.999999760521284,-9.999999762252385,-9.999999763872463,-9.999999765390653,-9.999999766815124,-9.999999768153362,-9.999999769412035,-9.99999977059725,-9.999999771714526,-9.99999977276886,-9.999999773764895,-9.999999774706756,-9.999999775598287,-9.999999776442868,-9.999999777243806,-9.999999778003975,-9.999999778726082,-9.9999997794126,-9.999999780065776,-9.999999780687782,-9.999999781280394,-9.999999781845561,-9.999999782384918,-9.999999782899891,-9.999999783391958
3.0,2.559436564938842,-5.0,-5.817336073094085,0.0,5.0,-2.5,7.5,-7.5,2.5,-3.75,-9.999999,-9.999999,-9.999999999,-9.999999999,-9.999999999,-9.999999999,-9.999999999,-9.999999999,-9.999999999,-9.999999999,-9.999999999,-9.999999999,-9.999999999,-9.999999999,-9.999999999,-9.999999999,-9.999999999,-9.999999999,-9.999999999,-9.999999999,-9.999999999,-9.999999999,-9.999999999,-9.999999999,-9.999999999,-9.999999999,-9.999999999,-9.999999999,-9.999999999,-9.999999999,-9.999999999,-9.999999999,-9.999999999,-9.999999999,-9.999999999,-9.999999999,-9.999999999,-9.999999999,-9.999999999,-9.999999999,-9.999999999,-9.999999999,-9.999999999,-9.999999999,-9.999999999,-9.999999999,-9.999999999,-9.999999999,-9.999999999,-9.999999999,-9.999999999
3.0,-0.207265493480298,-0.9501612078933235,-2.23128529552387,0.0,-0.9501612078933235,-0.5435166406098535,-3.499775494211365,-0.945164113375025,-3.4237628603897186,-0.10192290422923911,-15.140203506222111,-15.140203506222111,-15.140213866225832,-15.140214242936857,-15.140214570943407,-15.140214862703488,-15.140215125216102,-15.140215362868645,-15.14021557875658,-15.140215775288425,-15.14021595447035,-15.140216118043597,-15.14021626755281,-15.140216404381318,-15.140216529774943,-15.140216644852389,-15.140216750619926,-15.140216847980925,-15.140216937744302,-15.140217020634216,-15.140217097298033,-15.140217168316374,-15.140217234207151,-15.140217295434384,-15.14021735241349,-15.14021740551696,-15.14021745508066,-15.140217501403672,-15.140217544755817,-15.140217585381498,-15.140217623499343,-15.14021765930964,-15.14021769299083,-15.140217724706353,-15.140217754603857,-15.140217782817066,-15.140217809470261,-15.140217834673807,-15.140217858530532,-15.140217881130928,-15.140217902563458,-15.140217922905032,-15.140217942228087,-15.140217960598822,-15.140217978077365,-15.140217994721796,-15.140218010579682,-15.140218025703163,-15.140218040135961,-15.140218053916277,-15.140218067083635
