trial,observation_pair_1,observation_pair_2,observation_pair_3,observation_pair_4,observation_pair_5,observation_pair_6,observation_pair_7,observation_pair_8,observation_pair_9,observation_pair_10,observation_pair_11,observation_pair_12,observation_pair_13,observation_pair_14,observation_pair_15
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1.0,2.7703770036784165,4.0,1.9369532896322332,2.6479031112329325,-1.49,-1.4800520453935408,-1.4900769813345953,-1.5,1.237750804506096,1.9554155553309096,3.335938949299754,-0.812637415015443,3.3353540934350474,-1.3175753159586152,-1.4706052145881152,1.2309956376387488
1.0,0.463307107778008,4.0,-0.8131227573265938,-0.10155500640454729,-1.49,-1.4924879381703806,-1.4772475730984387,-1.468891422139503,1.3021090781764626,-0.7938670273387899,3.335939681401684,1.9374288523575927,3.335346963718891,-1.5,-1.5,1.2309958169155784
1.0,3.2333124242127473,5.9893582466233815,4.526444166503744,4.894489018207887,-0.6508903149674552,-0.6792357252063965,-0.6312262358692475,-0.5931048328989861,2.9688602186255495,4.558184215773185,4.714920313541796,15.527570375516017,4.713225808160902,-1.0587356718473986,-0.7133835959761519,2.859478963104995
2.0,2.496382528537198,-0.7418103905371013,1.250000000514116,1.2187223760634,1.2267182498953506,-0.7891054944416267,-0.18111936796914455,3.335918255526251,3.289444438809731,-0.10165154355014189,1.2117147597306035,1.2115880352800108,-0.8480644676486944,1.2114370051875147,-0.789546278243083,1.2110319019621518
2.0,1.695009221703947,2.009229398476098,1.2500000001835425,1.2169465741294985,1.2269883611039272,1.9141323517173432,2.6810578116829404,3.335914071150497,3.289452976611787,2.6015472188429363,1.2131533844107405,1.2130559712372329,1.8986068818651507,1.2122763082439132,1.9144814706803817,1.2121599266078837
2.0,1.2678251939594887,15.658341979372569,2.848472143232714,2.8630230808539245,2.8622989808019783,15.178763147862263,16.76490324727799,4.714844478206354,4.58088690642845,15.562184631356168,2.8722319976717197,2.872347611245793,15.43051039596331,2.8713248335148904,15.184528809718874,2.8720347964459334
3.0,1.3038271338769905,-0.08604462149031526,1.9316042346382467,4.0,1.9559643536063893,2.662182763840013,2.6408961888834916,2.678302300312117,4.0,4.0,3.335927572314528,2.679416702901857,3.3444114125600515,3.325320898661297,2.6790010634991184,0.5697761343773369
3.0,-1.4075174910244903,2.661847258243989,-0.8180406530420188,4.0,-0.7941689793818083,-0.08788074045343669,-0.1112885321776767,-0.07143794476855456,4.0,4.0,3.335927217456908,-0.07089730270559623,3.3490574848503116,3.3505113326197873,-0.0761758083394315,0.5568771886752159
3.0,2.7733505973616612,15.870677748627262,4.515316606423905,5.9893582466233815,4.561382965036433,4.887222330570697,4.909448454257092,4.8746303869722505,5.9893582466233815,5.9893582466233815,4.714884156532481,4.876041392761344,4.754917577731395,4.77156678602858,4.895136867305397,2.4406743876078982
