trial,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1.0,0.0,0.07682676076267371,0.07682676076267371,0.07682676076267371,0.07682676076267371,0.07682676076267371,0.07682676076267371,0.07682676076267371,0.07682676076267371,0.07682676076267371,0.07682676076267371,0.07682676076267371,0.07682676076267371,0.07682676076267371,0.07682676076267371,0.07682676076267371
2.0,0.0,0.06634521489478645,0.06634521489478645,0.06634521489478645,0.06634521489478645,0.06634521489478645,0.06634521489478645,0.06634521489478645,0.06634521489478645,0.06634521489478645,0.06634521489478645,0.06634521489478645,0.06634521489478645,0.06634521489478645,0.06634521489478645,0.06634521489478645
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.03125310061380599,0.03125310061380599,0.03125310061380599,0.03125310061380599,0.03125310061380599,0.03125310061380599,0.03125310061380599,0.03125310061380599,0.03125310061380599,0.03125310061380599,0.03125310061380599,0.03125310061380599,0.03125310061380599,0.03125310061380599,0.03125310061380599
5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,0.0,0.03526419261381824,0.03526419261381824,0.03526419261381824,0.03526419261381824,0.03526419261381824,0.03526419261381824,0.03526419261381824,0.03526419261381824,0.03526419261381824,0.03526419261381824,0.03526419261381824,0.03526419261381824,0.03526419261381824,0.03526419261381824,0.03526419261381824
8.0,0.0,0.0,0.0,0.4127018373129094,0.4127018373129094,0.4127018373129094,0.4127018373129094,0.4127018373129094,0.4127018373129094,0.4127018373129094,0.4127018373129094,0.4127018373129094,0.4127018373129094,0.4127018373129094,0.4127018373129094,0.4127018373129094
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,0.0,0.2263411674647234,0.2263411674647234,0.2263411674647234,0.2263411674647234,0.2263411674647234,0.2263411674647234,0.2263411674647234,0.2263411674647234,0.2263411674647234,0.2263411674647234,0.2263411674647234,0.2263411674647234,0.2263411674647234,0.2263411674647234,0.2263411674647234
11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
