trial,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,0.0,0.0,0.36056340530235925,0.36056340530235925,0.3755241568155696,0.47127859476311984,0.47127859476311984,0.9036387651313301,0.9036387651313301,0.9036387651313301,0.9036387651313301,0.9036387651313301,0.9036387651313301,0.9036387651313301,0.9036387651313301,0.9036387651313301,0.9036387651313301,0.9036387651313301,0.9036387651313301,0.9036387651313301,0.9036387651313301,0.9036387651313301,0.9036387651313301,0.9036387651313301,0.9036387651313301,0.9036387651313301,0.9036387651313301,0.9036387651313301,0.9036387651313301,0.9036387651313301,0.9036387651313301,0.9036387651313301,0.9036387651313301,0.9036387651313301,0.9036387651313301,0.9036387651313301,0.9036387651313301,0.9036387651313301,0.9036387651313301,0.9036387651313301,0.9036387651313301,0.9036387651313301,0.9036387651313301,0.9036387651313301,0.9036387651313301,0.9036387651313301,0.9036387651313301,0.9036387651313301,0.9036387651313301,0.9036387651313301,0.9036387651313301,0.9036387651313301,0.9036387651313301,0.9036387651313301,0.9036387651313301,0.9036387651313301,0.9036387651313301,0.9036387651313301,0.9036387651313301,0.9036387651313301,0.9036387651313301
4.0,0.0,0.0,0.19906530038983908,0.19906530038983908,0.27338157324541523,0.27338157324541523,0.8795053991736926,0.8795053991736926,0.8795053991736926,0.8795053991736926,0.8795053991736926,0.8795053991736926,0.8795053991736926,0.8795053991736926,0.8795053991736926,0.8795053991736926,0.8795053991736926,0.8795053991736926,0.8795053991736926,0.8795053991736926,0.8795053991736926,0.8795053991736926,0.8795053991736926,0.8795053991736926,0.8795053991736926,0.8795053991736926,0.8795053991736926,0.8795053991736926,0.8795053991736926,0.8795053991736926,0.8795053991736926,0.8795053991736926,0.8795053991736926,0.8795053991736926,0.8795053991736926,0.8795053991736926,0.8795053991736926,0.8795053991736926,0.8795053991736926,0.8795053991736926,0.8795053991736926,0.8795053991736926,0.8795053991736926,0.8795053991736926,0.8795053991736926,0.8795053991736926,0.8795053991736926,0.8795053991736926,0.8795053991736926,0.8795053991736926,0.8795053991736926,0.8795053991736926,0.8795053991736926,0.8795053991736926,0.8795053991736926,0.8795053991736926,0.8795053991736926,0.8795053991736926,0.8795053991736926,0.8795053991736926,0.8795053991736926
5.0,0.0,0.8420187441670933,0.8512637744108467,0.8679042419405933,0.8679042419405933,0.8679042419405933,0.8679042419405933,0.8679042419405933,0.8679042419405933,0.8679042419405933,0.8679042419405933,0.8679042419405933,0.8679042419405933,0.8679042419405933,0.8679042419405933,0.8679042419405933,0.8679042419405933,0.8679042419405933,0.8679042419405933,0.8679042419405933,0.8679042419405933,0.8679042419405933,0.8679042419405933,0.8679042419405933,0.9898328894761,0.9925731856630869,0.9925731856630869,0.9925731856630869,0.9925731856630869,0.9925731856630869,0.9925731856630869,0.9925731856630869,0.9925731856630869,0.9925731856630869,0.9925731856630869,0.9925731856630869,0.9925731856630869,0.9925731856630869,0.9925731856630869,0.9925731856630869,0.9925731856630869,0.9925731856630869,0.9925731856630869,0.9925731856630869,0.9925731856630869,0.9925731856630869,0.9925731856630869,0.9925731856630869,0.9925731856630869,0.9925731856630869,0.9925731856630869,0.9925731856630869,0.9925731856630869,0.9925731856630869,0.9925731856630869,0.9925731856630869,0.9925731856630869,0.9925731856630869,0.9925731856630869,0.9925731856630869,0.9925731856630869
6.0,0.0,0.39707674158359085,0.39707674158359085,0.39707674158359085,0.39707674158359085,0.39707674158359085,0.39707674158359085,0.39707674158359085,0.39707674158359085,0.39707674158359085,0.39707674158359085,0.39707674158359085,0.7100207007396406,0.7100207007396406,0.7100207007396406,0.7100207007396406,0.7100207007396406,0.7100207007396406,0.7100207007396406,0.7100207007396406,0.7100207007396406,0.7100207007396406,0.7100207007396406,0.7100207007396406,0.7100207007396406,0.7100207007396406,0.7100207007396406,0.7100207007396406,0.7100207007396406,0.7100207007396406,0.7100207007396406,0.7100207007396406,0.7100207007396406,0.7100207007396406,0.7100207007396406,0.7100207007396406,0.7100207007396406,0.7100207007396406,0.7100207007396406,0.7100207007396406,0.7100207007396406,0.7100207007396406,0.7100207007396406,0.7100207007396406,0.7100207007396406,0.7100207007396406,0.7100207007396406,0.7100207007396406,0.7100207007396406,0.7100207007396406,0.7100207007396406,0.7100207007396406,0.7100207007396406,0.7100207007396406,0.7100207007396406,0.7100207007396406,0.7100207007396406,0.7100207007396406,0.7100207007396406,0.7100207007396406,0.7100207007396406
7.0,0.0,0.8508512747266425,0.8595794271185183,0.8752895914822748,0.8752895914822748,0.8752895914822748,0.8752895914822748,0.8752895914822748,0.8752895914822748,0.8752895914822748,0.8752895914822748,0.8752895914822748,0.8752895914822748,0.8752895914822748,0.8752895914822748,0.8752895914822748,0.8752895914822748,0.8752895914822748,0.8752895914822748,0.8752895914822748,0.8752895914822748,0.8752895914822748,0.8752895914822748,0.8752895914822748,0.8752895914822748,0.8752895914822748,0.9904013196606255,0.9929884093821604,0.9929884093821604,0.9929884093821604,0.9929884093821604,0.9929884093821604,0.9929884093821604,0.9929884093821604,0.9929884093821604,0.9929884093821604,0.9929884093821604,0.9929884093821604,0.9929884093821604,0.9929884093821604,0.9929884093821604,0.9929884093821604,0.9929884093821604,0.9929884093821604,0.9929884093821604,0.9929884093821604,0.9929884093821604,0.9929884093821604,0.9929884093821604,0.9929884093821604,0.9929884093821604,0.9929884093821604,0.9929884093821604,0.9929884093821604,0.9929884093821604,0.9929884093821604,0.9929884093821604,0.9929884093821604,0.9929884093821604,0.9929884093821604,0.9929884093821604
8.0,0.0,0.8988004091633685,0.9047225881776292,0.9047225881776292,0.9047225881776292,0.9153821579360981,0.9153821579360981,0.9153821579360981,0.9153821579360981,0.9153821579360981,0.9153821579360981,0.9153821579360981,0.9153821579360981,0.9153821579360981,0.9153821579360981,0.9153821579360981,0.9153821579360981,0.9153821579360981,0.9153821579360981,0.9153821579360981,0.9153821579360981,0.9153821579360981,0.9153821579360981,0.9153821579360981,0.9153821579360981,0.9153821579360981,0.9153821579360981,0.9153821579360981,0.9153821579360981,0.9153821579360981,0.9153821579360981,0.9153821579360981,0.9153821579360981,0.9153821579360981,0.9153821579360981,0.9153821579360981,0.9153821579360981,0.9153821579360981,0.9153821579360981,0.9153821579360981,0.9934871550451673,0.9952425332476744,0.9952425332476744,0.9952425332476744,0.9952425332476744,0.9952425332476744,0.9952425332476744,0.9952425332476744,0.9952425332476744,0.9952425332476744,0.9952425332476744,0.9952425332476744,0.9952425332476744,0.9952425332476744,0.9952425332476744,0.9952425332476744,0.9952425332476744,0.9952425332476744,0.9952425332476744,0.9952425332476744,0.9952425332476744
9.0,0.0,0.5044340329065322,0.5044340329065322,0.5044340329065322,0.5044340329065322,0.5044340329065322,0.5044340329065322,0.5044340329065322,0.5044340329065322,0.5044340329065322,0.5044340329065322,0.5044340329065322,0.5044340329065322,0.5044340329065322,0.5044340329065322,0.5044340329065322,0.5093406266401308,0.5093406266401308,0.5641621660666069,0.7227774540516739,0.7227774540516739,0.7227774540516739,0.7227774540516739,0.7553573725225596,0.7553573725225596,0.7553573725225596,0.7553573725225596,0.7553573725225596,0.7553573725225596,0.7553573725225596,0.7553573725225596,0.7553573725225596,0.7553573725225596,0.7553573725225596,0.7553573725225596,0.7553573725225596,0.7553573725225596,0.7553573725225596,0.7553573725225596,0.7553573725225596,0.7553573725225596,0.7553573725225596,0.7553573725225596,0.7553573725225596,0.7553573725225596,0.7553573725225596,0.7553573725225596,0.7553573725225596,0.7553573725225596,0.7553573725225596,0.7553573725225596,0.7553573725225596,0.7553573725225596,0.7553573725225596,0.7553573725225596,0.7553573725225596,0.7553573725225596,0.7553573725225596,0.7553573725225596,0.7553573725225596,0.7553573725225596
10.0,0.0,0.9126823701546707,0.9177921796980686,0.9177921796980686,0.9177921796980686,0.9177921796980686,0.9269874458503135,0.9269874458503135,0.9269874458503135,0.9269874458503135,0.9269874458503135,0.9269874458503135,0.9269874458503135,0.9269874458503135,0.9269874458503135,0.9269874458503135,0.9269874458503135,0.9269874458503135,0.9269874458503135,0.9269874458503135,0.9269874458503135,0.9269874458503135,0.9269874458503135,0.9269874458503135,0.9269874458503135,0.9269874458503135,0.9269874458503135,0.9269874458503135,0.9269874458503135,0.9269874458503135,0.9269874458503135,0.9269874458503135,0.9269874458503135,0.9269874458503135,0.9269874458503135,0.9269874458503135,0.9269874458503135,0.9269874458503135,0.9269874458503135,0.9269874458503135,0.9269874458503135,0.9269874458503135,0.9269874458503135,0.9269874458503135,0.9269874458503135,0.9269874458503135,0.9269874458503135,0.9269874458503135,0.9943805485743105,0.9958951343829873,0.9958951343829873,0.9958951343829873,0.9958951343829873,0.9958951343829873,0.9958951343829873,0.9958951343829873,0.9958951343829873,0.9958951343829873,0.9958951343829873,0.9958951343829873,0.9958951343829873
11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19042833215474603,0.19042833215474603,0.19042833215474603,0.19042833215474603,0.2836998217183861,0.2836998217183861,0.2836998217183861,0.2836998217183861,0.2836998217183861,0.2836998217183861,0.2836998217183861,0.2836998217183861,0.2836998217183861,0.2836998217183861,0.2836998217183861,0.2836998217183861,0.2836998217183861,0.2836998217183861,0.2836998217183861,0.2836998217183861,0.2836998217183861,0.2836998217183861,0.2836998217183861,0.2836998217183861,0.2836998217183861,0.2836998217183861,0.2836998217183861,0.2836998217183861,0.2836998217183861,0.2836998217183861,0.2836998217183861,0.2836998217183861,0.2836998217183861,0.2836998217183861,0.2836998217183861,0.2836998217183861,0.2836998217183861,0.2836998217183861
13.0,0.0,0.0,0.521236837704845,0.521236837704845,0.5395970687414583,0.5395970687414583,0.5395970687414583,0.5395970687414583,0.5395970687414583,0.5395970687414583,0.5395970687414583,0.5395970687414583,0.5395970687414583,0.5395970687414583,0.5395970687414583,0.5395970687414583,0.5395970687414583,0.5395970687414583,0.5395970687414583,0.5395970687414583,0.5395970687414583,0.5395970687414583,0.5395970687414583,0.5395970687414583,0.5395970687414583,0.5395970687414583,0.5395970687414583,0.5395970687414583,0.5395970687414583,0.5395970687414583,0.5395970687414583,0.5395970687414583,0.5395970687414583,0.5395970687414583,0.5395970687414583,0.5395970687414583,0.5395970687414583,0.5395970687414583,0.5395970687414583,0.5395970687414583,0.5395970687414583,0.5395970687414583,0.5395970687414583,0.5395970687414583,0.5395970687414583,0.5395970687414583,0.5395970687414583,0.5395970687414583,0.5395970687414583,0.5395970687414583,0.5395970687414583,0.5395970687414583,0.5395970687414583,0.5395970687414583,0.5395970687414583,0.5395970687414583,0.5395970687414583,0.5395970687414583,0.5395970687414583,0.5395970687414583,0.5395970687414583
14.0,0.0,0.228978844263786,0.228978844263786,0.228978844263786,0.228978844263786,0.228978844263786,0.5771073550818626,0.5771073550818626,0.5771073550818626,0.5771073550818626,0.5771073550818626,0.5771073550818626,0.5771073550818626,0.5771073550818626,0.5771073550818626,0.5771073550818626,0.5771073550818626,0.5771073550818626,0.5771073550818626,0.5771073550818626,0.5771073550818626,0.5771073550818626,0.5771073550818626,0.5771073550818626,0.5771073550818626,0.5771073550818626,0.5771073550818626,0.5771073550818626,0.5771073550818626,0.5771073550818626,0.5771073550818626,0.5771073550818626,0.5771073550818626,0.5771073550818626,0.5771073550818626,0.5771073550818626,0.5771073550818626,0.5771073550818626,0.5771073550818626,0.5771073550818626,0.5771073550818626,0.5771073550818626,0.5771073550818626,0.5771073550818626,0.5771073550818626,0.5771073550818626,0.5771073550818626,0.5771073550818626,0.5771073550818626,0.5771073550818626,0.5771073550818626,0.5771073550818626,0.5771073550818626,0.5771073550818626,0.5771073550818626,0.5771073550818626,0.5771073550818626,0.5771073550818626,0.5771073550818626,0.5771073550818626,0.5771073550818626
15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,0.0,0.5116503174463373,0.5116503174463373,0.5116503174463373,0.5116503174463373,0.5116503174463373,0.5116503174463373,0.5116503174463373,0.5116503174463373,0.5116503174463373,0.5116503174463373,0.5116503174463373,0.5116503174463373,0.5116503174463373,0.5116503174463373,0.5116503174463373,0.5116503174463373,0.5116503174463373,0.6979061444697151,0.6979061444697151,0.6979061444697151,0.6979061444697151,0.6979061444697151,0.726814286492258,0.726814286492258,0.726814286492258,0.726814286492258,0.7591634382270235,0.7591634382270235,0.7591634382270235,0.7591634382270235,0.7591634382270235,0.7591634382270235,0.7591634382270235,0.7591634382270235,0.7591634382270235,0.7591634382270235,0.7591634382270235,0.7591634382270235,0.7591634382270235,0.7591634382270235,0.7591634382270235,0.7591634382270235,0.7591634382270235,0.7591634382270235,0.7591634382270235,0.7591634382270235,0.7591634382270235,0.7591634382270235,0.7591634382270235,0.7591634382270235,0.7591634382270235,0.7591634382270235,0.7591634382270235,0.7591634382270235,0.7591634382270235,0.7591634382270235,0.7591634382270235,0.7591634382270235,0.7591634382270235,0.7591634382270235
18.0,0.0,0.0,0.6769980989312943,0.6977990325614368,0.6977990325614368,0.6977990325614368,0.6977990325614368,0.6977990325614368,0.6977990325614368,0.6977990325614368,0.6977990325614368,0.6977990325614368,0.6977990325614368,0.6977990325614368,0.6977990325614368,0.6977990325614368,0.6977990325614368,0.6977990325614368,0.6977990325614368,0.6977990325614368,0.6977990325614368,0.6977990325614368,0.6977990325614368,0.6977990325614368,0.6977990325614368,0.6977990325614368,0.6977990325614368,0.6977990325614368,0.6977990325614368,0.6977990325614368,0.6977990325614368,0.6977990325614368,0.6977990325614368,0.6977990325614368,0.6977990325614368,0.6977990325614368,0.6977990325614368,0.6977990325614368,0.6977990325614368,0.6977990325614368,0.6977990325614368,0.6977990325614368,0.6977990325614368,0.6977990325614368,0.6977990325614368,0.6977990325614368,0.6977990325614368,0.6977990325614368,0.6977990325614368,0.6977990325614368,0.6977990325614368,0.6977990325614368,0.6977990325614368,0.6977990325614368,0.6977990325614368,0.6977990325614368,0.6977990325614368,0.6977990325614368,0.6977990325614368,0.6977990325614368,0.6977990325614368
19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
