trial_number,budget_1,budget_2,budget_3,budget_4,budget_5,budget_6,budget_7,budget_8,budget_9,budget_10,budget_11,budget_12,budget_13,budget_14,budget_15,budget_16
1.0,0.0,0.14813665351329763,0.42133916059099363,0.6758276686158452,0.6758276686158452,0.6758276686158452,0.6758276686158452,0.7018611198843111,0.7018611198843111,0.7018611198843111,0.7018611198843111,0.7953597742250801,0.7953597742250801,0.8387412087140309,0.8387412087140309,0.8387412087140309
2.0,0.0,0.0,0.6442734090145396,0.6442734090145396,0.8928253346690919,0.8928253346690919,0.8928253346690919,0.8928253346690919,0.9703157396582921,0.9989108165026389,0.9989108165026389,0.9989108165026389,0.9989108165026389,0.9989108165026389,0.9989108165026389,0.9989108165026389
3.0,0.0,0.28841307445687553,0.3163360516887444,0.4718361388686275,0.4718361388686275,0.4718361388686275,0.4718361388686275,0.4718361388686275,0.4718361388686275,0.4718361388686275,0.4718361388686275,0.4718361388686275,0.4718361388686275,0.4718361388686275,0.4718361388686275,0.4718361388686275
4.0,0.0,0.0,0.2659747889746874,0.2659747889746874,0.2659747889746874,0.2659747889746874,0.2659747889746874,0.2659747889746874,0.2659747889746874,0.2659747889746874,0.2659747889746874,0.2659747889746874,0.2659747889746874,0.2659747889746874,0.2659747889746874,1.0
5.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16848728639682478,0.16848728639682478,0.16848728639682478,0.16848728639682478,0.16848728639682478,0.16848728639682478,0.16848728639682478,0.16848728639682478
7.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011569200582361614,0.02436184409885045,0.02660813589774613,0.027671494254034274,0.027671494254034274
9.0,0.0,0.0,0.0,0.4874010881028693,0.4874010881028693,0.4874010881028693,0.4874010881028693,0.4874010881028693,0.4874010881028693,0.521485091614939,0.5593679787019187,0.5593679787019187,0.5593679787019187,0.5593679787019187,0.5593679787019187,0.5593679787019187
10.0,0.0,0.0,0.0,0.18042731144819948,0.18042731144819948,0.18042731144819948,0.24855860053543835,0.34168284022861195,0.34168284022861195,0.34168284022861195,0.34168284022861195,0.3950535197613426,0.3950535197613426,0.3950535197613426,0.4290121575627826,0.4629851054310292
11.0,0.0,0.15824858822500792,0.18716961106525912,0.43344752113360685,0.43344752113360685,0.43344752113360685,0.43344752113360685,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12.0,0.0,0.5942148506401848,0.5942148506401848,0.5942148506401848,0.6417343693755918,0.6417343693755918,0.6417343693755918,0.6417343693755918,0.6417343693755918,0.6417343693755918,0.6417343693755918,0.6417343693755918,0.6417343693755918,0.6417343693755918,0.6417343693755918,0.6417343693755918
13.0,0.0,0.0,0.10064658962440437,0.10064658962440437,0.20874414552557002,0.20874414552557002,0.20874414552557002,0.20874414552557002,0.20874414552557002,0.20874414552557002,0.20874414552557002,0.20874414552557002,0.20874414552557002,0.20874414552557002,0.20874414552557002,0.20874414552557002
14.0,0.0,0.0,0.003051221934752218,0.32407444418987585,0.3421254096987212,0.34902323886554,0.34902323886554,0.34902323886554,0.35205241506507673,0.3770607494996547,0.41031785774646373,0.4312009043376816,0.5942309580304798,0.5942309580304798,0.5942309580304798,0.5942309580304798
15.0,0.0,0.0,0.9953169228555533,0.9953169228555533,0.9953169228555533,0.9953169228555533,0.9953169228555533,0.9953169228555533,0.9953169228555533,0.9953169228555533,0.9953169228555533,0.9953169228555533,1.0,1.0,1.0,1.0
16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057807904277017,0.057807904277017,0.057807904277017,0.057807904277017,0.057807904277017,0.057807904277017
17.0,0.0,0.13640263261473418,0.1892145673711994,0.1892145673711994,0.1892145673711994,0.241789394004036,0.3121912668667485,0.3121912668667485,0.3121912668667485,0.3121912668667485,0.3121912668667485,0.3121912668667485,0.3121912668667485,0.3121912668667485,0.3121912668667485,0.3121912668667485
18.0,0.0,0.0,0.0,0.0,0.18270917634687486,0.18270917634687486,0.18270917634687486,0.2255994859679262,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
19.0,0.0,0.0,0.0,0.0,0.0,0.012665579422704895,0.012665579422704895,0.012665579422704895,0.06456922982177635,0.06456922982177635,1.0,1.0,1.0,1.0,1.0,1.0
20.0,0.0,0.0,0.0,0.0,0.02882902811880598,0.02882902811880598,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
21.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
