trial_number,budget_1,budget_2,budget_3,budget_4,budget_5,budget_6,budget_7,budget_8,budget_9,budget_10,budget_11,budget_12,budget_13,budget_14,budget_15,budget_16
1.0,0.0,0.32827605637832774,0.32966355994876945,0.35906544840120136,0.35906544840120136,0.35906544840120136,0.3758318848516312,0.3766034990084879,0.3766034990084879,0.3766034990084879,0.3766034990084879,0.3766034990084879,0.37736361460157014,0.37736361460157014,0.37736361460157014,0.37736361460157014
2.0,0.0,0.0,0.18436893105709976,0.18436893105709976,0.18436893105709976,0.8581523352074927,0.8647062782370538,0.8647062782370538,0.8647062782370538,0.8647062782370538,0.8647062782370538,0.8732271913391044,0.8732271913391044,0.8732271913391044,0.8732271913391044,0.8732271913391044
3.0,0.0,0.12114953869949244,0.44316810860304023,0.44316810860304023,0.44316810860304023,0.4452504493431432,0.4452504493431432,0.4452504493431432,0.4452504493431432,0.4452504493431432,0.46219903014723307,0.46219903014723307,0.46219903014723307,0.46219903014723307,0.46219903014723307,0.46219903014723307
4.0,0.0,0.0,0.22994923094379535,0.22994923094379535,0.22994923094379535,0.22994923094379535,0.27523909713753764,0.2885163047875387,0.2885163047875387,0.2885163047875387,0.3468735805537355,0.3468735805537355,0.3468735805537355,0.3468735805537355,0.3468735805537355,0.3468735805537355
5.0,0.0,0.28312864380199876,0.28312864380199876,0.28312864380199876,0.33688412128714207,0.33688412128714207,0.33688412128714207,0.40366431706032907,0.6265117293006807,0.7707308992502258,0.7707308992502258,0.7707308992502258,0.7707308992502258,0.7707308992502258,0.7707308992502258,0.7707308992502258
6.0,0.0,0.17244573289474818,0.8557776856590503,0.8557776856590503,0.891733620058944,0.891733620058944,0.9153604051895032,0.9153604051895032,0.9153604051895032,0.9153604051895032,0.9153604051895032,0.9153604051895032,0.9153604051895032,0.9153604051895032,0.9153604051895032,0.9153604051895032
7.0,0.0,0.0,0.21102871845200322,0.21102871845200322,0.21102871845200322,0.21102871845200322,0.21102871845200322,0.21102871845200322,0.21102871845200322,0.21102871845200322,0.21102871845200322,0.21102871845200322,0.21102871845200322,0.21102871845200322,0.21102871845200322,0.21102871845200322
8.0,0.0,0.38047439509477887,0.38047439509477887,0.38047439509477887,0.38047439509477887,0.38047439509477887,0.3870631962442357,0.44708351737341423,0.44708351737341423,0.44708351737341423,0.44708351737341423,0.44708351737341423,0.5028850184911321,0.5028850184911321,0.5028850184911321,0.5028850184911321
9.0,0.0,0.08766935803130721,0.08766935803130721,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.0,0.0,0.0,0.0,0.0,0.00653255839566392,0.00653255839566392,0.049596727392215455,0.13494770758155186,0.24803812537636816,0.24803812537636816,0.24803812537636816,0.24803812537636816,0.24803812537636816,0.24803812537636816,0.24803812537636816,0.24803812537636816
