trial_number,budget_1,budget_2,budget_3,budget_4,budget_5,budget_6,budget_7,budget_8,budget_9,budget_10,budget_11,budget_12,budget_13,budget_14,budget_15,budget_16
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006552869709808435,0.006552869709808435,0.006552869709808435,0.006552869709808435,0.006552869709808435
2.0,0.0,0.6483502279456416,0.6678267870990464,0.9812333424616715,0.9812333424616715,0.9812333424616715,0.9812333424616715,0.9812333424616715,0.9812333424616715,0.9812333424616715,0.9812333424616715,0.9812333424616715,0.9812333424616715,0.9812333424616715,0.9812333424616715,0.9812333424616715
3.0,0.0,0.5350369459609259,0.5350369459609259,0.5350369459609259,0.5350369459609259,0.5350369459609259,0.8329648121568445,0.9382055505668581,0.9382055505668581,0.9456585128318333,0.9456585128318333,0.9456585128318333,0.9456585128318333,0.9456585128318333,0.9456585128318333,0.9456585128318333
4.0,0.0,0.245664252452688,0.26885007093706026,0.26885007093706026,0.26885007093706026,0.26885007093706026,0.26885007093706026,0.26885007093706026,0.26885007093706026,0.26885007093706026,0.26885007093706026,0.6703439646394624,0.8131887388971344,0.8233112003586471,0.8233112003586471,0.8233112003586471
5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,0.0,0.03859000649339426,0.3055199277608649,0.4096353512354896,0.425127476703359,0.425127476703359,0.425127476703359,0.425127476703359,0.425127476703359,0.425127476703359,0.425127476703359,0.425127476703359,0.425127476703359,0.425127476703359,0.425127476703359,0.425127476703359
7.0,0.0,0.7666759579073145,0.7666759579073145,0.7666759579073145,0.7666759579073145,0.7666759579073145,0.7666759579073145,0.7666759579073145,0.8632160708393971,0.8632160708393971,0.8632160708393971,0.9600997791437877,0.9893140713889456,0.9893140713889456,0.9893140713889456,0.9893140713889456
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.49425335360708506,0.49425335360708506,0.49425335360708506,0.49425335360708506,0.49425335360708506,0.49425335360708506,0.49425335360708506,0.49425335360708506,0.49425335360708506,0.49425335360708506,0.49425335360708506,0.49425335360708506,0.49425335360708506
10.0,0.0,0.42691443951493474,0.4486511646292538,0.5891225087225804,0.7775858516196951,0.7775858516196951,0.7775858516196951,0.7775858516196951,0.7775858516196951,0.7775858516196951,0.7775858516196951,0.7775858516196951,0.7775858516196951,0.7775858516196951,0.7775858516196951,0.915326091800181
